,Nom,JJ,rr24,t
2238,MILLAU,20160217,0.0,-0.1875
2239,MILLAU,20160218,0.125,0.7625
2240,MILLAU,20160219,0.25,1.3375
2241,MILLAU,20160220,0.0,4.4875
2242,MILLAU,20160221,-0.0625,10.1125
2243,MILLAU,20160222,0.2,7.8
2244,MILLAU,20160223,1.25,6.825
2245,MILLAU,20160224,2.275,7.5375
2246,MILLAU,20160225,0.4125,5.2875
2247,MILLAU,20160226,1.3625,2.75
2248,MILLAU,20160227,4.1375,3.175
2249,MILLAU,20160228,12.525,4.0625
2250,MILLAU,20160229,0.575,1.2
2251,MILLAU,20160301,-0.0625,1.7875
2252,MILLAU,20160302,1.3625,4.9375
2253,MILLAU,20160303,5.55,3.4625
2254,MILLAU,20160304,4.3,4.75
2255,MILLAU,20160305,9.225,1.9125
2256,MILLAU,20160306,1.75,0.5625
2257,MILLAU,20160307,0.55,1.425
2258,MILLAU,20160308,0.5875,0.125
2259,MILLAU,20160309,2.8625,0.225
2260,MILLAU,20160310,4.825,3.325
2261,MILLAU,20160311,0.0,4.7125
2262,MILLAU,20160312,0.0,4.55
2263,MILLAU,20160313,0.0,4.5375
2264,MILLAU,20160314,0.0,6.4125
2265,MILLAU,20160315,-0.05,7.2375
2266,MILLAU,20160316,-0.0875,3.4125
2267,MILLAU,20160317,1.025,2.85
2268,MILLAU,20160318,1.15,6.5125
2269,MILLAU,20160319,0.0,7.4
2270,MILLAU,20160320,0.0857142857143,6.45714285714
2271,MILLAU,20160321,0.05,7.85
2272,MILLAU,20160322,-0.0625,7.0625
2273,MILLAU,20160323,0.0,5.97142857143
2274,MILLAU,20160324,0.0,5.9625
2275,MILLAU,20160325,-0.0625,5.3125
2276,MILLAU,20160326,-0.0625,9.7375
2277,MILLAU,20160327,1.31428571429,6.94285714286
2278,MILLAU,20160328,0.925,8.8125
2279,MILLAU,20160329,0.25,9.9125
2280,MILLAU,20160330,0.3875,9.1375
2281,MILLAU,20160331,0.75,9.15
2282,MILLAU,20160401,2.775,4.0125
2283,MILLAU,20160402,4.3,7.8625
2284,MILLAU,20160403,2.575,10.7
2285,MILLAU,20160404,-0.0625,8.925
2286,MILLAU,20160405,1.6375,8.9
2287,MILLAU,20160406,5.3125,9.425
2288,MILLAU,20160407,-0.0125,7.1125
2289,MILLAU,20160408,0.142857142857,4.75714285714
2290,MILLAU,20160409,-0.025,5.8
2291,MILLAU,20160410,-0.0875,8.85
2292,MILLAU,20160411,-0.075,10.2
2293,MILLAU,20160412,-0.0375,11.15
2294,MILLAU,20160413,1.2625,9.4875
2295,MILLAU,20160414,1.7,10.675
2296,MILLAU,20160415,0.0,12.175
2297,MILLAU,20160416,0.6875,12.525
2298,MILLAU,20160417,10.15,8.9625
2299,MILLAU,20160418,3.95,6.7375
2300,MILLAU,20160419,0.0,10.6625
2301,MILLAU,20160420,0.0,13.475
2302,MILLAU,20160421,0.175,11.2625
2303,MILLAU,20160422,3.525,10.075
2304,MILLAU,20160423,1.33333333333,8.83333333333
2305,MILLAU,20160427,1.5,9.425
2306,MILLAU,20160428,0.225,8.0
2307,MILLAU,20160429,0.0,8.8
2308,MILLAU,20160430,2.2,5.2125
2309,MILLAU,20160501,2.5875,5.35
2310,MILLAU,20160502,0.0,9.9625
2311,MILLAU,20160503,0.0,11.05
2312,MILLAU,20160504,0.0,12.8
2313,MILLAU,20160505,0.0,12.9
2314,MILLAU,20160506,0.0,11.5
2315,MILLAU,20160507,0.0,12.8125
2316,MILLAU,20160508,-0.025,11.025
2317,MILLAU,20160509,0.725,11.5125
2318,MILLAU,20160510,2.125,12.725
2319,MILLAU,20160511,2.15,10.4625
2320,MILLAU,20160512,24.9625,11.4875
2321,MILLAU,20160513,0.2625,10.3
2322,MILLAU,20160514,0.05,12.375
2323,MILLAU,20160515,0.0,11.1625
2324,MILLAU,20160516,0.0,10.1375
2325,MILLAU,20160517,0.0,12.8375
2326,MILLAU,20160518,0.45,12.075
2327,MILLAU,20160519,1.55,9.5625
2328,MILLAU,20160520,0.05,13.5875
2329,MILLAU,20160521,0.0,16.6625
2330,MILLAU,20160522,5.8875,10.5375
2331,MILLAU,20160523,6.6875,8.2125
2332,MILLAU,20160524,0.025,12.0625
2333,MILLAU,20160525,-0.0625,12.875
2334,MILLAU,20160526,-0.0125,14.875
2335,MILLAU,20160527,0.0,17.025
2336,MILLAU,20160528,1.275,15.6875
2337,MILLAU,20160529,21.1875,12.125
2338,MILLAU,20160530,4.5875,11.4625
2339,MILLAU,20160531,2.575,10.2875
2340,MILLAU,20160601,6.3,10.7
2341,MILLAU,20160602,1.675,12.6625
2342,MILLAU,20160603,0.0,15.675
2343,MILLAU,20160604,0.0,16.5875
2344,MILLAU,20160605,0.0,16.075
2345,MILLAU,20160606,0.0,18.0
2346,MILLAU,20160607,-0.075,17.975
2347,MILLAU,20160608,0.1,19.3
2348,MILLAU,20160609,0.05,18.6
2349,MILLAU,20160610,0.25,16.7
2350,MILLAU,20160611,0.95,14.875
2351,MILLAU,20160612,0.0,14.425
2352,MILLAU,20160613,1.3375,15.175
2353,MILLAU,20160614,3.9,12.5375
2354,MILLAU,20160615,4.525,13.675
2355,MILLAU,20160616,3.625,11.9
2356,MILLAU,20160617,0.375,12.2375
2357,MILLAU,20160618,4.625,11.65
2358,MILLAU,20160619,2.1125,13.0625
2359,MILLAU,20160620,0.0,15.375
2360,MILLAU,20160621,-0.0875,20.075
2361,MILLAU,20160622,-0.025,21.95
2362,MILLAU,20160623,0.0,21.5285714286
2363,MILLAU,20160624,0.0,20.8625
2364,MILLAU,20160625,0.525,18.2875
2365,MILLAU,20160626,0.075,16.575
2366,MILLAU,20160627,0.0,16.375
2367,MILLAU,20160628,0.0,19.2875
2368,MILLAU,20160629,0.0,20.6875
2369,MILLAU,20160630,0.4,19.3625
2370,MILLAU,20160701,0.0,21.125
2371,MILLAU,20160702,0.6875,17.1375
2372,MILLAU,20160703,0.7,16.45
2373,MILLAU,20160704,0.0,21.0625
2374,MILLAU,20160705,0.1375,20.45
2375,MILLAU,20160706,0.225,20.7
2376,MILLAU,20160707,0.0,24.4833333333
2377,MILLAU,20160708,-0.0875,23.275
2378,MILLAU,20160709,-0.0125,22.7125
2379,MILLAU,20160710,0.0,25.2625
2380,MILLAU,20160711,4.0125,20.45
2381,MILLAU,20160712,19.45,15.2
2382,MILLAU,20160713,7.3125,13.25
2383,MILLAU,20160714,0.2625,11.775
2384,MILLAU,20160715,0.925,14.7375
2385,MILLAU,20160716,0.0,18.2375
2386,MILLAU,20160717,0.0,21.9875
2387,MILLAU,20160718,0.0,22.425
2388,MILLAU,20160719,0.0,23.3
2389,MILLAU,20160720,-0.0375,22.375
2390,MILLAU,20160721,-0.075,22.5375
2391,MILLAU,20160722,21.425,18.0875
2392,MILLAU,20160723,2.75,18.1375
2393,MILLAU,20160724,0.0,20.4125
2394,MILLAU,20160725,0.0,21.8
2395,MILLAU,20160726,0.0,21.9
2396,MILLAU,20160727,0.0,20.1375
2397,MILLAU,20160728,0.0,19.4625
2398,MILLAU,20160729,0.0,22.0
2399,MILLAU,20160730,1.35,23.0875
2400,MILLAU,20160731,12.95,17.2125
2401,MILLAU,20160801,3.9,17.975
2402,MILLAU,20160802,0.0,19.675
2403,MILLAU,20160803,0.0,22.0375
2404,MILLAU,20160804,0.2375,20.1125
2405,MILLAU,20160805,1.95,16.0
2406,MILLAU,20160806,0.0,17.525
2407,MILLAU,20160807,0.0,20.9375
2408,MILLAU,20160808,0.0,21.6625
2409,MILLAU,20160809,-0.0625,18.05
2410,MILLAU,20160810,-0.0625,15.5625
2411,MILLAU,20160811,0.0,15.175
2412,MILLAU,20160812,0.0,19.7875
2413,MILLAU,20160813,0.0,21.45
2414,MILLAU,20160814,0.0,21.6125
2415,MILLAU,20160815,0.0,22.1571428571
2416,MILLAU,20160816,3.575,21.45
2417,MILLAU,20160817,10.725,20.0125
2418,MILLAU,20160818,0.0,19.8125
2419,MILLAU,20160819,0.15,21.0125
2420,MILLAU,20160820,6.95,16.2375
2421,MILLAU,20160821,5.5875,15.8
2422,MILLAU,20160822,0.0,19.7625
2423,MILLAU,20160823,0.0,21.55
2424,MILLAU,20160824,0.0,22.5875
2425,MILLAU,20160825,0.0,23.5
2426,MILLAU,20160826,0.0,22.7
2427,MILLAU,20160827,0.0,22.6125
2428,MILLAU,20160828,0.0,21.0875
2429,MILLAU,20160829,0.0,18.9625
2430,MILLAU,20160830,0.0,18.9875
2431,MILLAU,20160831,0.0,20.775
2432,MILLAU,20160901,0.0,21.875
2433,MILLAU,20160902,0.0,22.75
2434,MILLAU,20160903,0.0,22.8375
2435,MILLAU,20160904,0.0,22.475
2436,MILLAU,20160905,0.0,21.2625
2437,MILLAU,20160906,0.0,21.975
2438,MILLAU,20160907,0.0,19.025
2439,MILLAU,20160908,0.0,17.175
2440,MILLAU,20160909,0.0,20.9375
2441,MILLAU,20160910,2.75,20.2375
2442,MILLAU,20160911,1.65,21.5
2443,MILLAU,20160912,0.0,21.6
2444,MILLAU,20160913,0.0,20.2375
2445,MILLAU,20160914,14.0875,14.75
2446,MILLAU,20160915,16.8375,13.475
2447,MILLAU,20160916,0.1375,14.15
2448,MILLAU,20160917,0.5625,11.875
2449,MILLAU,20160918,-0.0375,11.4375
2450,MILLAU,20160919,0.0,14.5875
2451,MILLAU,20160920,0.0,14.15
2452,MILLAU,20160921,0.0,13.675
2453,MILLAU,20160922,0.0,14.4625
2454,MILLAU,20160923,0.0,15.9125
2455,MILLAU,20160924,0.0,15.975
2456,MILLAU,20160925,0.425,14.1875
2457,MILLAU,20160926,0.775,14.2125
2458,MILLAU,20160927,0.0,14.25
2459,MILLAU,20160928,0.0,15.85
2460,MILLAU,20160929,0.0,15.75
2461,MILLAU,20160930,0.0,16.3
2462,MILLAU,20161001,0.175,15.2625
2463,MILLAU,20161002,2.15,13.175
2464,MILLAU,20161003,1.55,12.425
2465,MILLAU,20161004,0.0,13.7375
2466,MILLAU,20161005,0.0,12.9125
2467,MILLAU,20161006,0.0,12.3428571429
2468,MILLAU,20161007,0.0,10.55
2469,MILLAU,20161008,0.0,9.2
2470,MILLAU,20161009,0.0,8.7375
2471,MILLAU,20161010,0.0,7.9375
2472,MILLAU,20161011,0.0,6.8875
2473,MILLAU,20161012,0.3375,7.475
2474,MILLAU,20161013,11.625,10.025
2475,MILLAU,20161014,22.95,10.675
2476,MILLAU,20161015,5.375,10.775
2477,MILLAU,20161016,0.0,12.9
2478,MILLAU,20161017,0.05,14.325
2479,MILLAU,20161018,0.1375,11.575
2480,MILLAU,20161019,0.0,8.575
2481,MILLAU,20161020,0.0,6.8
2482,MILLAU,20161021,0.0,6.5625
2483,MILLAU,20161022,0.0,7.65
2484,MILLAU,20161023,0.0,12.575
2485,MILLAU,20161024,0.85,15.7375
2486,MILLAU,20161025,2.975,15.625
2487,MILLAU,20161026,0.7,13.8125
2488,MILLAU,20161027,0.2625,11.275
2489,MILLAU,20161028,0.0,11.975
2490,MILLAU,20161029,0.0,14.475
2491,MILLAU,20161030,0.0,13.9375
2492,MILLAU,20161031,0.0,12.1
2493,MILLAU,20161101,0.0,11.4
2494,MILLAU,20161102,-0.1,10.025
2495,MILLAU,20161103,0.0,8.65
2496,MILLAU,20161104,0.525,8.5625
2497,MILLAU,20161105,3.425,9.7625
2498,MILLAU,20161106,2.85,4.3375
2499,MILLAU,20161107,0.1,2.0375
2500,MILLAU,20161108,0.0714285714286,2.65714285714
2501,MILLAU,20161109,5.2125,4.3375
2502,MILLAU,20161110,4.2625,6.8625
2503,MILLAU,20161111,3.2,6.325
2504,MILLAU,20161112,0.3,3.8375
2505,MILLAU,20161113,-0.1,6.65
2506,MILLAU,20161114,-0.1,6.2625
2507,MILLAU,20161115,0.0,3.35
2508,MILLAU,20161116,0.0,5.8625
2509,MILLAU,20161117,0.0,7.125
2510,MILLAU,20161118,2.2875,8.5375
2511,MILLAU,20161119,3.6,6.1125
2512,MILLAU,20161120,0.0875,9.45
2513,MILLAU,20161121,-0.0125,12.7125
2514,MILLAU,20161122,7.9375,10.8125
2515,MILLAU,20161123,13.4875,12.4875
2516,MILLAU,20161124,26.5125,8.3875
2517,MILLAU,20161125,15.2625,6.85
2518,MILLAU,20161126,1.3375,7.0
2519,MILLAU,20161127,-0.05,8.775
2520,MILLAU,20161128,0.0,4.7875
2521,MILLAU,20161129,0.1125,4.7625
2522,MILLAU,20161130,0.0375,5.75
2523,MILLAU,20161201,0.0,4.1625
2524,MILLAU,20161202,0.0,5.4125
2525,MILLAU,20161203,0.0,4.1125
2526,MILLAU,20161204,0.025,7.55
2527,MILLAU,20161205,0.125,8.4125
2528,MILLAU,20161206,-0.0125,7.75
2529,MILLAU,20161207,0.0,6.6375
2530,MILLAU,20161208,0.0,8.05
2531,MILLAU,20161209,0.0,5.675
2532,MILLAU,20161210,0.0,3.7125
2533,MILLAU,20161211,0.0,5.5875
2534,MILLAU,20161212,0.0,3.1625
2535,MILLAU,20161213,0.0,6.4625
2536,MILLAU,20161214,0.0,8.0
2537,MILLAU,20161215,0.0,7.8625
2538,MILLAU,20161216,0.525,8.3625
2539,MILLAU,20161217,0.45,6.4875
2540,MILLAU,20161218,-0.075,5.6125
2541,MILLAU,20161219,0.0375,2.3625
2542,MILLAU,20161220,8.0125,2.8375
2543,MILLAU,20161221,6.4875,1.75
2544,MILLAU,20161222,-0.0285714285714,2.42857142857
2545,MILLAU,20161223,-0.1,6.675
2546,MILLAU,20161224,-0.0875,7.675
2547,MILLAU,20161225,-0.025,7.75
2548,MILLAU,20161226,0.0,3.5875
2549,MILLAU,20161227,0.0,7.1125
2550,MILLAU,20161228,0.0,8.0375
2551,MILLAU,20161229,0.0,5.225
2552,MILLAU,20161230,0.0,6.175
2553,MILLAU,20161231,0.0,4.6875
2554,MILLAU,20170101,0.0,0.925
2555,MILLAU,20170102,0.0,0.875
2556,MILLAU,20170103,0.0,1.4375
2557,MILLAU,20170104,-0.075,-2.775
2558,MILLAU,20170105,-0.0625,-0.45
2559,MILLAU,20170106,0.0,-1.5125
2560,MILLAU,20170107,0.0,0.7125
2561,MILLAU,20170108,0.0,0.2375
2562,MILLAU,20170109,-0.0125,-0.475
2563,MILLAU,20170110,1.0875,2.2375
2564,MILLAU,20170111,0.4,2.0875
2565,MILLAU,20170112,0.1125,6.3
2566,MILLAU,20170113,3.125,1.1125
2567,MILLAU,20170114,-0.0125,-0.8875
2568,MILLAU,20170115,-0.1,-0.9
2569,MILLAU,20170116,-0.0875,-0.6875
2570,MILLAU,20170117,-0.025,-4.5375
2571,MILLAU,20170118,0.0,-5.2125
2572,MILLAU,20170119,-0.0625,-3.1
2573,MILLAU,20170120,-0.0375,1.0625
2574,MILLAU,20170121,0.0,3.2625
2575,MILLAU,20170122,0.2875,1.7
2576,MILLAU,20170123,0.875,1.975
2577,MILLAU,20170124,0.025,-1.175
2578,MILLAU,20170125,-0.0625,-2.1
2579,MILLAU,20170126,2.55,0.9125
2580,MILLAU,20170127,6.1,5.85
2581,MILLAU,20170128,8.6125,4.6625
2582,MILLAU,20170129,2.4,3.825
2583,MILLAU,20170130,0.8625,4.375
2584,MILLAU,20170131,1.525,6.7125
2585,MILLAU,20170201,0.0,8.3125
2586,MILLAU,20170202,0.7,8.1
2587,MILLAU,20170203,1.825,-30.53125
2588,MILLAU,20170204,4.75,5.55
2589,MILLAU,20170205,14.9625,3.975
2590,MILLAU,20170206,5.7625,2.525
2591,MILLAU,20170207,0.3,4.6375
2592,MILLAU,20170208,0.3875,3.575
2593,MILLAU,20170209,0.2125,1.975
2594,MILLAU,20170210,0.0,3.825
2595,MILLAU,20170211,-0.0125,6.325
2596,MILLAU,20170212,1.375,6.8875
2597,MILLAU,20170213,0.725,8.25
2598,MILLAU,20170214,5.175,7.3375
2599,MILLAU,20170215,3.5,7.5625
2600,MILLAU,20170216,-0.0125,8.925
2601,MILLAU,20170217,0.0,7.8875
2602,MILLAU,20170218,0.0,6.9
2603,MILLAU,20170219,0.0,6.425
2604,MILLAU,20170220,0.0,4.8625
2605,MILLAU,20170221,0.0,6.95
2606,MILLAU,20170222,0.0,9.8375
2607,MILLAU,20170223,0.0,9.75
2608,MILLAU,20170224,0.0,5.6
2609,MILLAU,20170225,0.0,4.4
2610,MILLAU,20170226,0.0,6.0
2611,MILLAU,20170227,0.0,6.25
2612,MILLAU,20170228,1.5875,4.85
2613,MILLAU,20170301,3.1875,4.2875
2614,MILLAU,20170302,-0.0125,8.6125
2615,MILLAU,20170303,-0.05,7.8
2616,MILLAU,20170304,19.2125,3.375
2617,MILLAU,20170305,9.625,3.5375
2618,MILLAU,20170306,3.075,6.175
2619,MILLAU,20170307,1.975,4.0
2620,MILLAU,20170308,0.175,7.05
2621,MILLAU,20170309,0.1625,9.0875
2622,MILLAU,20170310,0.025,10.8375
2623,MILLAU,20170311,0.0,12.3
2624,MILLAU,20170312,2.025,8.6125
2625,MILLAU,20170313,1.1125,9.3625
2626,MILLAU,20170314,0.0,9.9625
2627,MILLAU,20170315,0.0,11.05
2628,MILLAU,20170316,0.0,12.65
2629,MILLAU,20170317,0.0,12.825
2630,MILLAU,20170318,-0.0875,8.65
2631,MILLAU,20170319,-0.0125,9.7625
2632,MILLAU,20170320,0.0,9.85
2633,MILLAU,20170321,0.0,7.4
2634,MILLAU,20170322,0.0,6.7125
2635,MILLAU,20170323,2.2125,4.5375
2636,MILLAU,20170324,13.175,6.975
2637,MILLAU,20170325,15.8875,8.35
2638,MILLAU,20170326,3.7125,8.55
2639,MILLAU,20170327,-0.075,8.8125
2640,MILLAU,20170328,-0.025,10.6375
2641,MILLAU,20170329,0.0,13.225
2642,MILLAU,20170330,0.0,13.075
2643,MILLAU,20170331,-0.0125,11.1
2644,MILLAU,20170401,4.675,6.6625
2645,MILLAU,20170402,0.7,7.725
2646,MILLAU,20170403,-0.0375,10.225
2647,MILLAU,20170404,0.0,11.25
2648,MILLAU,20170405,0.0,10.325
2649,MILLAU,20170406,0.0,9.3875
2650,MILLAU,20170407,0.0,11.4625
2651,MILLAU,20170408,0.0,14.1875
2652,MILLAU,20170409,0.0,13.9125
2653,MILLAU,20170410,0.0,14.5
2654,MILLAU,20170411,-0.0875,12.275
2655,MILLAU,20170412,-0.0125,12.4625
2656,MILLAU,20170413,0.0,14.25
2657,MILLAU,20170414,0.0,13.6625
2658,MILLAU,20170415,-0.05,8.4
2659,MILLAU,20170416,-0.0375,9.5
2660,MILLAU,20170417,0.0,10.8625
2661,MILLAU,20170418,0.0,8.3375
2662,MILLAU,20170419,0.0,5.8875
2663,MILLAU,20170420,0.0,6.65
2664,MILLAU,20170421,0.0,9.075
2665,MILLAU,20170422,0.0,13.5875
2666,MILLAU,20170423,0.0,14.2
2667,MILLAU,20170424,0.0,12.6
2668,MILLAU,20170425,1.3125,10.0125
2669,MILLAU,20170426,10.1875,6.45
2670,MILLAU,20170427,0.0125,3.225
2671,MILLAU,20170428,0.45,4.15
2672,MILLAU,20170429,0.0,7.65
2673,MILLAU,20170430,1.8125,6.9875
2674,MILLAU,20170501,8.5375,5.2375
2675,MILLAU,20170502,4.725,7.5875
2676,MILLAU,20170503,1.6875,8.2625
2677,MILLAU,20170504,0.0,11.0625
2678,MILLAU,20170505,-0.0375,11.3125
2679,MILLAU,20170506,7.7625,9.8875
2680,MILLAU,20170507,4.075,10.25
2681,MILLAU,20170508,0.0,11.7875
2682,MILLAU,20170509,0.0,12.0875
2683,MILLAU,20170510,0.875,11.4
2684,MILLAU,20170511,9.3,11.0625
2685,MILLAU,20170512,8.975,13.9875
2686,MILLAU,20170513,5.7,14.125
2687,MILLAU,20170514,1.825,14.3625
2688,MILLAU,20170515,0.0,17.225
2689,MILLAU,20170516,0.0,18.8875
2690,MILLAU,20170517,0.0,17.5875
2691,MILLAU,20170518,0.9125,13.8625
2692,MILLAU,20170519,11.1875,8.9
2693,MILLAU,20170520,0.05,10.0625
2694,MILLAU,20170521,-0.0125,14.075
2695,MILLAU,20170522,0.0,16.725
2696,MILLAU,20170523,0.0,17.2
2697,MILLAU,20170524,0.15,19.5375
2698,MILLAU,20170525,0.05,21.0375
2699,MILLAU,20170526,0.0,19.575
2700,MILLAU,20170527,0.0,18.75
2701,MILLAU,20170528,0.0,19.4625
2702,MILLAU,20170529,0.0,19.0375
2703,MILLAU,20170530,-0.0625,17.8375
2704,MILLAU,20170531,-0.075,17.2375
2705,MILLAU,20170601,-0.1,16.9
2706,MILLAU,20170602,-0.0625,18.9875
2707,MILLAU,20170603,1.625,15.5375
2708,MILLAU,20170604,2.775,14.9875
2709,MILLAU,20170605,0.0,15.3875
2710,MILLAU,20170606,0.2125,12.8625
2711,MILLAU,20170607,0.125,12.2875
2712,MILLAU,20170608,-0.025,16.8875
2713,MILLAU,20170609,1.375,18.2125
2714,MILLAU,20170610,0.225,21.725
2715,MILLAU,20170611,0.0,24.55
2716,MILLAU,20170612,-0.0625,21.9
2717,MILLAU,20170613,0.1625,24.475
2718,MILLAU,20170614,0.025,24.925
2719,MILLAU,20170615,0.0,24.375
2720,MILLAU,20170616,0.0,22.4875
2721,MILLAU,20170617,0.0,21.85
2722,MILLAU,20170618,0.0,22.7375
2723,MILLAU,20170619,0.0,22.275
2724,MILLAU,20170620,0.0,23.6125
2725,MILLAU,20170621,0.0,25.15
2726,MILLAU,20170622,-0.0375,25.3625
2727,MILLAU,20170623,-0.0625,22.125
2728,MILLAU,20170624,0.0,21.9
2729,MILLAU,20170625,0.0,21.2125
2730,MILLAU,20170626,0.0375,20.1125
2731,MILLAU,20170627,2.125,19.7875
2732,MILLAU,20170628,14.05,14.4625
2733,MILLAU,20170629,9.5625,12.4125
2734,MILLAU,20170630,5.9875,10.775
2735,MILLAU,20170701,2.6,12.45
2736,MILLAU,20170702,0.35,14.15
2737,MILLAU,20170703,-0.025,18.7
2738,MILLAU,20170704,0.0,21.3375
2739,MILLAU,20170705,0.0,21.3125
2740,MILLAU,20170706,0.0,21.7625
2741,MILLAU,20170707,0.0,25.55
2742,MILLAU,20170708,0.0,24.7375
2743,MILLAU,20170709,-0.0625,18.7125
2744,MILLAU,20170710,-0.0375,18.95
2745,MILLAU,20170711,0.0,19.4625
2746,MILLAU,20170712,0.0,19.425
2747,MILLAU,20170713,0.0,18.95
2748,MILLAU,20170714,0.0,18.9375
2749,MILLAU,20170715,0.0,19.9
2750,MILLAU,20170716,0.0,23.3
2751,MILLAU,20170717,0.0,22.5625
2752,MILLAU,20170718,0.0,21.825
2753,MILLAU,20170719,0.0375,20.25
2754,MILLAU,20170720,22.775,18.0875
2755,MILLAU,20170721,0.875,18.7875
2756,MILLAU,20170722,0.0,20.4875
2757,MILLAU,20170723,0.0,18.1125
2758,MILLAU,20170724,0.9125,16.5
2759,MILLAU,20170725,1.125,15.85
2760,MILLAU,20170726,0.15,16.1
2761,MILLAU,20170727,0.0,19.5
2762,MILLAU,20170728,0.0,20.35
2763,MILLAU,20170729,-0.0625,22.0375
2764,MILLAU,20170730,-0.1,19.675
2765,MILLAU,20170801,0.0,23.75
2766,MILLAU,20170802,0.0,25.45
2767,MILLAU,20170803,0.0,25.8125
2768,MILLAU,20170804,0.0,24.625
2769,MILLAU,20170805,0.0,23.2
2770,MILLAU,20170806,0.5,19.5125
2771,MILLAU,20170807,0.0875,21.0125
2772,MILLAU,20170808,-0.075,17.3125
2773,MILLAU,20170809,-0.0375,14.1125
2774,MILLAU,20170810,0.275,12.2875
2775,MILLAU,20170811,1.625,12.1625
2776,MILLAU,20170812,0.15,15.875
2777,MILLAU,20170813,0.0,19.45
2778,MILLAU,20170814,0.0,21.7125
2779,MILLAU,20170815,1.65,20.75
2780,MILLAU,20170816,0.525,20.3375
2781,MILLAU,20170817,-0.05,21.925
2782,MILLAU,20170818,0.0,21.4125
2783,MILLAU,20170819,0.0,17.3625
2784,MILLAU,20170820,0.0,16.6625
2785,MILLAU,20170821,0.0,21.7375
2786,MILLAU,20170822,0.0,23.375
2787,MILLAU,20170823,0.05,22.675
2788,MILLAU,20170824,0.525,22.025
2789,MILLAU,20170825,-0.0625,20.7625
2790,MILLAU,20170826,-0.025,22.1625
2791,MILLAU,20170827,0.1,24.1875
2792,MILLAU,20170828,0.6875,26.6125
2793,MILLAU,20170829,0.0,25.3833333333
2794,MILLAU,20170830,0.814285714286,22.0428571429
2795,MILLAU,20170831,19.85,14.6375
2796,MILLAU,20170901,0.4,14.0285714286
2797,MILLAU,20170902,0.0375,12.4875
2798,MILLAU,20170903,0.125,14.2875
2799,MILLAU,20170904,-0.0375,17.0375
2800,MILLAU,20170905,-0.0125,18.65
2801,MILLAU,20170906,-0.0571428571429,17.2571428571
2802,MILLAU,20170907,-0.0375,12.9875
2803,MILLAU,20170908,0.0,14.225
2804,MILLAU,20170909,2.2375,11.4
2805,MILLAU,20170910,2.5375,11.3875
2806,MILLAU,20170911,0.35,13.3
2807,MILLAU,20170912,0.7875,12.0
2808,MILLAU,20170913,0.2375,14.75
2809,MILLAU,20170914,0.375,12.8375
2810,MILLAU,20170915,0.2125,10.5375
2811,MILLAU,20170916,0.875,9.5875
2812,MILLAU,20170917,0.35,8.45
2813,MILLAU,20170918,3.0,9.4875
2814,MILLAU,20170919,2.45,9.225
2815,MILLAU,20170920,0.075,11.025
2816,MILLAU,20170921,0.0,14.625
2817,MILLAU,20170922,0.0,14.6125
2818,MILLAU,20170923,0.0,16.1875
2819,MILLAU,20170924,0.0,17.2
2820,MILLAU,20170925,0.625,13.9875
2821,MILLAU,20170926,0.75,13.725
2822,MILLAU,20170927,0.025,14.95
2823,MILLAU,20170928,0.0,15.675
2824,MILLAU,20170929,0.0,16.7875
2825,MILLAU,20170930,1.875,12.2125
2826,MILLAU,20171001,2.1,12.375
2827,MILLAU,20171002,0.55,14.3125
2828,MILLAU,20171003,0.85,15.8625
2829,MILLAU,20171004,0.22,16.36
2830,MILLAU,20171005,0.0,14.4125
2831,MILLAU,20171006,0.0,11.9375
2832,MILLAU,20171007,0.0,10.825
2833,MILLAU,20171008,0.0,11.25
2834,MILLAU,20171009,0.0,12.975
2835,MILLAU,20171010,0.0,13.2375
2836,MILLAU,20171011,0.0,14.6125
2837,MILLAU,20171012,0.15,14.8875
2838,MILLAU,20171013,0.025,17.575
2839,MILLAU,20171014,0.0,15.2875
2840,MILLAU,20171015,0.0,16.075
2841,MILLAU,20171016,0.0,15.4375
2842,MILLAU,20171017,-0.025,13.8375
2843,MILLAU,20171018,0.525,14.8
2844,MILLAU,20171019,16.075,13.45
2845,MILLAU,20171020,15.825,14.225
2846,MILLAU,20171021,0.1,12.5625
2847,MILLAU,20171022,0.2875,8.525
2848,MILLAU,20171023,0.125,8.675
2849,MILLAU,20171024,0.0,12.2
2850,MILLAU,20171025,0.0,16.2125
2851,MILLAU,20171026,0.0,16.65
2852,MILLAU,20171027,-0.0625,12.475
2853,MILLAU,20171028,-0.0375,8.625
2854,MILLAU,20171029,-0.05,6.2625
2855,MILLAU,20171030,-0.1,7.875
2856,MILLAU,20171031,-0.025,7.65
2857,MILLAU,20171101,0.0,9.725
2858,MILLAU,20171102,0.0,11.4
2859,MILLAU,20171103,-0.0625,10.3375
2860,MILLAU,20171104,1.85,11.65
2861,MILLAU,20171105,5.175,6.925
2862,MILLAU,20171106,0.075,3.0875
2863,MILLAU,20171107,0.0,3.3375
2864,MILLAU,20171108,0.2,1.9875
2865,MILLAU,20171109,0.675,2.925
2866,MILLAU,20171110,0.0625,3.9125
2867,MILLAU,20171111,0.075,8.0125
2868,MILLAU,20171112,2.55,8.6625
2869,MILLAU,20171113,2.6875,2.575
2870,MILLAU,20171114,-0.1,3.18333333333
2871,MILLAU,20171115,0.0,4.8125
2872,MILLAU,20171116,0.0,4.325
