	pente	expo
7135339	1.0012537240982056	150.0
7135778		117.44758796691895
7137145	4.462106227874756	212.3750025431315
7137359	2.211403727531433	117.36312999725342
7137369	2.9142771283785502	-117.51304974275477
7137370	2.2873524467150372	48.496907019224324
7137853	5.733506408231012	293.41589164733887
7137865	17.19718987601144	237.29238891601562
7138003	2.557211697101593	285.3365216936384
7138552	1.5618184100497852	-88.48661683245403
7138671	0.8642893234888712	65.10779353550502
7139080	2.195372287432353	204.45115993549297
7139094	2.3634288708368936	204.43887164857654
7139095	1.7609888879876388	82.2586807274237
7139169	2.778233528137207	318.5625
7139253	2.1281173706054686	25.67546615600586
7139384	1.612757158279419	199.98864894443088
7139462	2.4190917100225175	239.9946103182706
7139882	0.5899943908055624	62.067795276641846
7139888	1.933170422911644	214.30449295043945
7139970	2.9837440061569214	-364.2411828835805
7139975	1.8681994080543518	-2380.6087379455566
7139990	1.1557675361633302	247.36028137207032
7140082	2.3817464113235474	215.01696742664683
7140185	1.6776464581489563	49.816078186035156
7141175	1.62441466583146	103.58303884557776
7141631	1.6713355351717045	16.291979522705077
7141636	2.4365798550916007	155.876268536857
7141639	1.9362087588684231	235.9104332663796
7141903	2.880098167587729	41.37125929664163
7141914	3.241311856678554	230.15882873535156
7141925	3.100241462389628	290.64772033691406
7141972	1.5289607842763264	246.14497884114584
7141975	2.0603018094753396	212.36654296288123
7142028	2.075588309764862	93.82474576509915
7142276	1.755762561371452	103.50992610786534
7142377	4.830329537391663	130.91307009183444
7142589	1.3659128618240357	-214.59624751408896
7142598	1.6097692549228668	124.32252788543701
7143053	2.6971100539695927	229.7155345916748
7143148	4.026727199554443	83.86454467773437
7143150	1.8665884983155034	190.47348553558876
7143227	2.257981300354004	284.5047016143799
7143234	3.319806328841618	149.74451484680176
7143250	4.07551708817482	88.97398948669434
7143251	3.022565549070185	153.2914547390408
7143841	1.486493080854416	
7143848	0.7921245098114014	-2851.179369131724
7144228	2.2485186139742535	131.81282583872476
7144335	1.3684198288690477	175.09946838378906
7144359	2.2921569858278548	299.5367370605469
7144506	3.4184065878391268	53.09131120380602
7144526	12.816654014587403	252.545263671875
7144613	4.960475564002991	323.9197270320012
7144685	3.2514386773109436	216.0939461844308
7145367	83.2908119559288	110.96639480590821
7145371	1.5758501052856446	41.988331158955894
7145429	1.8478912711143494	249.2431707041604
7145502	2.6391379733880362	237.99860949848974
7145508	1.774799240396378	-935.7356242304263
7145510	1.3747434436150316	176.65762607867902
7145512	2.816860345693735	-167.99013124663253
7145516	2.3727956809828767	-461.22974711140307
7145517	1.902603594032494	230.2404496042352
7145532	6.6869086742401125	285.5815765380859
7145680	7.576916456222534	162.18668619791666
7145790	1.2921874523162842	222.48059590657553
7145860	2.0158863299422793	200.65001638312089
7145865	1.8094525426946662	113.42565095022823
7145941	3.1817042032877603	287.248291015625
7145949	2.010260909795761	210.18749936421713
7146026	1.808199115421461	98.98377629330284
7146054	1.1358261841994066	-636.727231161935
7146063	0.9993252724409103	-684.8545051373934
7146109	2.341896840956359	165.01571402116255
7146129	2.4141839771043685	227.94744312061982
7146133	1.746787198952266	240.8745317913237
7146169	2.0708540081977844	216.91711044311523
7146311	1.832529866695404	176.52565957322906
7146372	1.8231824040412903	124.69515228271484
7146597	4.582228819529216	-3318.0
7146772	1.5722005339555962	137.45747401979236
7148512	4.220493197441101	148.35285126079214
7149046	0.8405108985147978	-1153.2472304319724
7149047	3.0915767351786294	109.69147872924805
7149050	1.861281061825687	-549.5362392059744
7149153	1.2441662549972534	75.34690348307292
7149160	1.4554908432458575	166.79914762973786
7149161	2.0812954107920327	325.85536193847656
7149327	1.4724736611048381	213.11340543958875
7149429	2.3595635195573172	-814.5843693126332
7149607	2.0910994013150535	95.47560667991638
7149849	2.792271767343794	-548.5711046854655
7150040	2.839684011385991	268.947775179849
7150042	2.4736537168610773	115.9540207362175
7150120	1.7303680233333423	98.33482368319642
7150579	1.7188938874186892	246.08141561654898
7150663	1.0109840506001522	265.5430809469784
7151008	3.096888134876887	207.61047077178955
7151172	2.5615437626838684	247.9462432861328
7151615	2.083586873715384	-230.56769519805908
7151834	2.3374866594870887	-386.6414193546071
7152033	1.3093788712112993	49.34641880824648
7152124	2.9468827128410338	202.8753925191945
7152125	1.3574781051048865	227.1318613688151
7153563	3.3080878522661	133.21463229205156
7153679	6.0052268505096436	-4321.048327975803
7154177	4.028051188311626	166.55773213468953
7154812	3.109088407622443	228.68515268961588
7154815	1.5211066007614136	40.252509435017906
7154826	2.9244714975357056	52.01812171936035
7155183	2.720094686001539	215.4095889580877
7155191	2.3002716402212777	231.1884445084466
7155281	1.5586406928356562	184.9212050004439
7156085	3.331529292193326	151.42771530151367
7156406	4.027475133538246	113.69519840587269
7157172	2.320998454093933	-1184.9533540826094
7157173	2.6572183105680676	-250.00241357308846
7157243	0.23599775632222494	31.36028137207031
7157270	1.6044004261493683	212.86095428466797
7157331	1.9948116200310844	307.97105525090143
7157353	0.44388204993623676	208.52821350097656
7157808	6.3979813030787875	256.54468790690106
7157810	8.161170800526937	297.485595703125
7157995	2.0708089768886566	78.98339970906575
7158256	2.262934010331802	130.88152334440585
7158258	1.2618226664406913	168.5204570167943
7158259	1.4276453410425494	71.85767705099923
7159514	2.184034612443712	88.50234985351562
7159525	1.8094954826299428	107.82271035836668
7159532	1.3278910091945104	93.73403930664062
7159619	2.263721780956916	178.7884381612142
7160515	0.7197100791064176	102.36409828879617
7160528	1.5421738690800137	225.61661434173584
7160643	1.2058115601539612	250.63220596313477
7161021	1.4324417686462403	187.21810041155135
7161347	1.9766069199587848	177.84193385274787
7161355	2.3098723830246346	183.8776082125577
7161363	2.206156066994169	43.65862606612729
7161392	5.854394733905792	192.06399245489212
7161686	2.408913953737779	175.95740826924643
7161884	2.3604195601231344	147.1567857676539
7162245	2.369553673558119	125.26903402609904
7162251	2.5622802802494595	236.78111877441407
7162265	1.6592058212526384	198.09354871862075
7162270	1.620247972317231	128.8650031230029
7162288	2.5938889493747634	144.7825767268305
7162381	1.2811931441811955	128.20195045471192
7162493	7.312177079479869	235.8980906559871
7162499	5.553499844670296	186.1991641574436
7162513	3.040253670592057	228.98853787508878
7162564	3.325624072551727	181.99771440029144
7162565	1.9974552265235357	155.70899337988632
7162603	8.774531913840253	198.38420478157374
7162696	1.4497668743133545	153.88164019584656
7163036	1.8897436559200287	23.35253842671712
7163117	3.0098546743392944	153.70972501314603
7163121	1.542543518132177	47.82803440093994
7163125	2.9580533906817434	-470.08113127946854
7163525	2.47465967386961	84.15834641456604
7163748	2.1782758065632413	153.59101643281824
7163829	2.025303275496871	181.6769790649414
7164016	1.9483426991436217	214.23150626818338
7164826	1.9476746970956975	186.29379331148587
7164911	2.377012115536314	169.48398500330308
7174005	2.107309310524552	111.20256688044621
8393864	1.4492772481380365	94.23002347946166
8393874	1.1698810736338296	141.08235591290946
8393959	0.945394866168499	278.94486793875694
8394341	0.3513145168622335	108.2984185910994
8394353	0.398403180970086	64.04729357632723
8396059	3.105379352399281	-1863.4582177734376
8396726	3.4337488642658096	121.54745542435418
8397713	0.7460271537303924	244.12453538066936
8398187	8.640516972257977	226.5540271227873
8398618	1.472785348072648	133.62073822021483
8398972	1.9169900444217194	196.77347722391443
8401503	3.790322075287501	67.88622131347657
8402377	1.4894960374913664	142.25892434296784
8402957	7.5821593458002265	-9.773138427734375
8403511	3.7398535311222076	-1550.2807028634209
8404603	1.7114778218730804	247.6168705109627
8404695	1.0928292229205747	-74.43475209554036
8404717	1.4133357214927673	33.06279477206144
8404942	4.458056246730643	-1003.8890048399667
8405022	1.902193395987801	108.50897626082103
8405023	1.1370454654097557	79.22396997043064
8405042	3.6570094879716635	82.49990971883138
8406263	6.277294481909553	265.055424719322
8406264	4.9872300284249445	202.27143546513147
8407266	1.4655340891617996	199.26913974468525
8408703	4.691801073599835	26.178154953441847
8411874	2.2881241711703213	96.66832871870561
8411877	2.8148507277170816	94.3987045288086
8412140	24.22660992885458	116.27918444181743
8412141	3.562391689845494	225.0346152565696
8414244	3.6996317599949085	273.0929718017578
8415064	5.667777365108706	-1006.5523600675622
8415350	1.290805114167077	262.7787272135417
8415701	8.484028540159526	147.92805986526685
8415750	4.359867970148723	-3228.0
8417042	2.1808957558757855	160.54457136300894
8418166	2.7827686150868733	174.42069800307112
8418237	2.5199216433933804	124.05076225436464
8418240	2.6503340739470262	95.94141599867079
8418887	2.5612802946049236	-16.38156521704889
8418889	1.9561695456504822	-546.0797260957605
8419116	1.7192701372233303	126.44480895996094
8424674	1.4206305657114302	168.89833775273075
8424682	3.6607615798711777	-54.508735232883026
8424693	6.492268436914914	24.199380779266356
8425454	3.4882065504789352	259.13733141350025
8425540	2.7992297957340875	134.68908926781188
8425548	2.5236619412899017	211.40517608642577
8425751	1.3378850530695032	-1982.5761829723012
8426399	4.751687089602153	144.52280130386353
8426663	3.893777560803198	244.32360692178048
8427670	4.8915853080615195	-2143.5880556379047
8427679	7.4612606672140265	-65.76570247082
8427750	6.399325813565936	267.9572125603171
8430349	0.736439868023521	233.92226867675782
8431049	1.255092416748856	-385.43003151633525
8431160	4.709295019507408	227.93823623657227
8431167	6.063924219157244	-251.06839819515451
8431170	3.312857603033384	-677.5285502624512
8431253	2.473891854286194	-1367.4839512751653
8431258	2.9164071083068848	130.4569677269977
8431930	7.683382770844868	127.37415938907199
8433294	5.938519835472107	241.9176959991455
8433306	4.747599631547928	-387.87711374383224
8433316	6.384243300086574	271.4503048658371
8433509	7.026718550258213	233.0357327052525
8433586	9.122152032523319	250.24163344810748
8433602	2.612710195202981	230.31026335685485
8433604	5.568470254392907	30.648896523241728
8436069	1.1333322823047638	237.8806379699707
8436156	0.8846984748487119	-13.293591076814675
8437112	0.9157779974038484	120.02324097090033
8437114	0.7820382579680412	39.074438360002304
8437273	5.324828330208273	260.30912331973803
8437276	0.35566849404192985	218.45494305003774
8437294	1.8295881350835164	55.48409395632537
8437348	6.147243062655131	266.9275080362956
8437719	0.9412419770074927	106.90134673822122
8439607	3.0622974270481174	157.89097219705582
8439611	2.910313378680836	86.4340625
8439939	1.091651267475552	90.55270910263062
8439945	1.0442956844965616	99.71733273400201
8440592	2.594225459239062	-122.02094411849976
8441615	1.246916651725769	189.42516150841345
8441688	2.0848469776766643	230.26438444632072
8442779	1.5847773800293605	223.24186508296287
8443073	11.057028807126558	-1781.7900866595182
8443792	1.9910505597408001	293.4050166917884
8444293	3.474801213844963	167.48077456156412
8445004	7.424234378165093	-766.4964401185974
8445634	1.8812172963069036	87.93023000444684
8449946	1.6474173545837403	-3868.286990356445
8450577	2.042656348301814	181.5151112874349
8450579	4.694441408822031	-1184.9408369202545
8454416	4.528782192468643	145.45163401057212
8454492	3.596190576283437	-811.2893583189766
8454493	3.101753368097193	-354.0944800125925
8454588	4.691344511124395	119.49439447215109
8457196	1.8572757925306047	160.71428571428572
8458754	1.2259258357463059	148.5533739842406
8459997	7.996591918608722	-916.71216302169
8460070	5.4042782024903735	108.75558330701745
8462572	1.1893955155422813	194.8007026248508
8463730	3.979278367918891	-1847.3613447709517
8464039	4.943142294883728	116.88592875281046
8464617	7.285365052606868	199.86200310527414
8464630	4.371159362792969	251.39700669508713
8464965	1.3013863695992365	22.51331837972005
8467096	6.117711767554283	148.59472900629044
8468042	1.6346913082259042	-1025.499681322198
8468357	6.060389414981559	43.92650234952886
8468777	5.5095720291137695	190.32125345865884
8468778	3.8067095449992587	106.64789308820453
8468787	4.7249278456477795	201.07800971137152
8469356	1.5095577425426907	296.50448868122504
8469580	4.604484050544267	-75.11362506983416
8469648	3.658596875036464	106.45132583766788
8471357	3.1510917949676513	78.62112245105561
8472319	4.53987607161204	-1491.6025888002837
8472404	2.710911237109791	133.35244757669014
8474069	1.460814561483995	158.9666986778134
8474160	2.42119587212801	214.37340799967447
8475982	0.3273020642144339	2.3410325050354004
8478126	4.073496913909912	264.9299410378061
8482885	5.964781476103741	214.20812283391538
8482886	5.7416696765206074	-2562.6213955980666
8485295	1.7224726098956484	157.37360480523878
8485470	1.408496491452481	-226.12267709285655
8485905	1.9264637496736314	165.74375661214194
8487113	5.286332282909127	-296.1460528024813
8488202	8.304517955314822	226.34456157684326
8488205	3.2275296174562893	85.46656138556344
8489794	5.679532039360922	198.8236633423836
8489822	3.7827490364384446	262.9088845874952
8489970	0.9145927913118117	153.49713042072045
8489973	1.0030705380759783	274.6622267310501
8491933	1.521330316345413	222.28632445927084
8491934	1.1299491193559434	-313.55414626472873
8491935	0.8495703959951595	-195.3205452325209
8493911	2.769405629899767	145.0304847717285
8495210	11.01484062936571	67.73249520195856
8496400	0.9965824204042923	170.00377110072546
8496474	1.461393393911757	228.21150968642462
8499558	3.117370025864963	-325.1191547687237
8499561	5.018816522189549	193.8737636566162
8499795	4.313577771186829	330.9087727864583
8500857	4.300116504392316	-875.5117610584606
8501179	1.745979598590306	262.00409412384033
8502773	2.61040069103241	309.79084178379605
8502779	4.7882301622713115	-1952.8285078321185
8502780	0.9631396134694418	-2342.25
8503250	2.2722904504613672	-6.830781173706055
8504198	3.9366947799921035	106.84809047617811
8504267	2.0983707427978517	138.4126968383789
8504270	2.8504638274510703	124.72045236475327
8504663	7.251898812035383	215.8233281771342
8505440	2.5978989519856195	101.37929063094289
8505518	2.865535165582384	85.10096389368961
8505528	1.9816881843975611	268.01807762594785
8505536	2.7644397152794733	135.332824283176
8506175	8.206819106173771	189.2991091706032
8506183	4.972751642528333	94.44707298278809
8506187	9.106017804145813	197.278200785319
8507158	5.043460002312293	126.97883819398426
8507300	0.9893961995840073	93.97312317519892
8539073	0.38312031501947447	194.97215089343842
8539075	0.8515618134003419	-4431.9677418534475
8555042	0.7509402930736542	-4877.782524108887
8563180	7.19794089453561	242.79325188530817
8570056	10.630067711241507	178.70548716898497
8577578	1.8454518072745378	227.25394146259015
8578807	1.2666544498137708	44.53159210599702
8578820	0.7272073989734054	-3994.475580090382
8578900	0.47820571810007095	205.4761593467311
8583151	1.1619214101271196	-471.15556677768103
8602070	1.6147011546861558	153.93191255841936
9507277	0.7012763167349036	-56.53744919287977
9507478	1.1796057828958484	132.7245441235994
9507498	1.7143819788355885	-405.68570733999275
9507500	1.648931287739375	69.66675109863282
9507586	1.5282767415046692	124.67874908447266
9507665	1.0368299553560656	15.758795760926747
9507667	0.9828535262055285	-319.7621696659776
9507670	1.862712025642395	26.4731232325236
9507724	1.028886134493841	117.5102201911518
9507739	0.975431963801384	-338.71759339683075
9508234	1.2652338077495624	-427.06433587325245
9508270	1.5950008238418192	-638.9626988520664
9508276	1.5063697017875373	237.84933381033414
9508311	1.39314404129982	-361.6568782873321
9508314	1.0443282926404798	49.26689174376338
9508395	1.801367185863794	212.38378461201987
9508411	1.3455824955649998	-183.1206463707818
9509578	1.077323680935484	-3260.6287013537262
9511296	1.7616971927353098	62.17602862733783
9511375	0.8768156889988028	-3870.1466701439854
9511406	1.3945360424972715	181.71008446928744
9511516	0.9800603727323819	98.85240055224217
