,Nom,JJ,rr24
6331,TARBES-OSSUN,20180518,-0.0875
6332,TARBES-OSSUN,20180519,0.4875
6333,TARBES-OSSUN,20180520,0.3
6334,TARBES-OSSUN,20180521,0.8875
6335,TARBES-OSSUN,20180522,4.35
6336,TARBES-OSSUN,20180523,1.1
6337,TARBES-OSSUN,20180524,1.275
6338,TARBES-OSSUN,20180525,0.5
6339,TARBES-OSSUN,20180526,-1249.475
6340,TARBES-OSSUN,20180527,1.425
6341,TARBES-OSSUN,20180528,4.0
6342,TARBES-OSSUN,20180529,0.675
6343,TARBES-OSSUN,20180530,0.5
6344,TARBES-OSSUN,20180531,7.5375
6345,TARBES-OSSUN,20180601,-1245.325
6346,TARBES-OSSUN,20180602,9.4
6347,TARBES-OSSUN,20180603,14.9
6348,TARBES-OSSUN,20180604,4.125
6349,TARBES-OSSUN,20180605,11.8125
6350,TARBES-OSSUN,20180606,-1243.9625
6351,TARBES-OSSUN,20180607,7.125
6352,TARBES-OSSUN,20180608,0.125
6353,TARBES-OSSUN,20180609,0.45
6354,TARBES-OSSUN,20180610,-6247.1
6355,TARBES-OSSUN,20180611,-3742.575
6356,TARBES-OSSUN,20180612,31.1375
6357,TARBES-OSSUN,20180613,60.4375
6358,TARBES-OSSUN,20180614,10.0
6359,TARBES-OSSUN,20180615,0.225
6360,TARBES-OSSUN,20180616,-1249.7375
6361,TARBES-OSSUN,20180617,-2499.5625
6362,TARBES-OSSUN,20180618,0.0
6363,TARBES-OSSUN,20180619,-0.1
6364,TARBES-OSSUN,20180620,-0.025
6365,TARBES-OSSUN,20180621,0.0
6366,TARBES-OSSUN,20180622,0.0
6367,TARBES-OSSUN,20180623,0.0
6368,TARBES-OSSUN,20180624,0.0
6369,TARBES-OSSUN,20180625,0.15
6370,TARBES-OSSUN,20180626,0.05
6371,TARBES-OSSUN,20180627,-1249.875
6372,TARBES-OSSUN,20180628,0.0
6373,TARBES-OSSUN,20180629,-0.0125
6374,TARBES-OSSUN,20180630,2.05
6375,TARBES-OSSUN,20180701,0.1375
6376,TARBES-OSSUN,20180702,0.4
6377,TARBES-OSSUN,20180703,-0.0125
6378,TARBES-OSSUN,20180704,8.0
6379,TARBES-OSSUN,20180705,27.4
6380,TARBES-OSSUN,20180706,1.975
6381,TARBES-OSSUN,20180707,0.0
6382,TARBES-OSSUN,20180708,0.0
6383,TARBES-OSSUN,20180709,0.0
6384,TARBES-OSSUN,20180710,0.0
6385,TARBES-OSSUN,20180711,-0.025
6386,TARBES-OSSUN,20180712,-0.075
6387,TARBES-OSSUN,20180713,1.58
6388,TARBES-OSSUN,20180714,6.8375
6389,TARBES-OSSUN,20180715,19.325
6390,TARBES-OSSUN,20180716,43.65
6391,TARBES-OSSUN,20180717,-1228.3125
6392,TARBES-OSSUN,20180718,3.125
6393,TARBES-OSSUN,20180719,11.25
6394,TARBES-OSSUN,20180720,0.35
6395,TARBES-OSSUN,20180721,0.1625
6396,TARBES-OSSUN,20180722,-1249.7375
6397,TARBES-OSSUN,20180723,0.125
6398,TARBES-OSSUN,20180724,0.1
6399,TARBES-OSSUN,20180725,0.0
6400,TARBES-OSSUN,20180726,-2499.75
6401,TARBES-OSSUN,20180727,0.0
6402,TARBES-OSSUN,20180728,0.3
6403,TARBES-OSSUN,20180729,-1249.6
6404,TARBES-OSSUN,20180730,-1249.875
6405,TARBES-OSSUN,20180731,0.0
6406,TARBES-OSSUN,20180801,-0.0875
6407,TARBES-OSSUN,20180802,-1249.8875
6408,TARBES-OSSUN,20180803,-1249.725
6409,TARBES-OSSUN,20180804,0.05
6410,TARBES-OSSUN,20180805,0.0
6411,TARBES-OSSUN,20180806,0.15
6412,TARBES-OSSUN,20180807,0.5375
6413,TARBES-OSSUN,20180808,1.95
6414,TARBES-OSSUN,20180809,0.8
6415,TARBES-OSSUN,20180810,0.0625
6416,TARBES-OSSUN,20180811,0.125
6417,TARBES-OSSUN,20180812,2.375
6418,TARBES-OSSUN,20180813,10.15
6419,TARBES-OSSUN,20180814,1.725
6420,TARBES-OSSUN,20180815,-1249.475
6421,TARBES-OSSUN,20180816,0.175
6422,TARBES-OSSUN,20180817,-1244.9375
6423,TARBES-OSSUN,20180818,5.3875
6424,TARBES-OSSUN,20180819,0.15
6425,TARBES-OSSUN,20180820,0.05
6426,TARBES-OSSUN,20180821,0.15
6427,TARBES-OSSUN,20180822,0.05
6428,TARBES-OSSUN,20180823,0.0
6429,TARBES-OSSUN,20180824,0.0
6430,TARBES-OSSUN,20180825,-0.0125
6431,TARBES-OSSUN,20180826,-1249.95
6432,TARBES-OSSUN,20180827,-2499.625
6433,TARBES-OSSUN,20180828,0.075
6434,TARBES-OSSUN,20180829,0.775
6435,TARBES-OSSUN,20180830,0.775
6436,TARBES-OSSUN,20180831,0.025
6437,TARBES-OSSUN,20180901,-1249.9375
6438,TARBES-OSSUN,20180902,-0.025
6439,TARBES-OSSUN,20180903,0.0
6440,TARBES-OSSUN,20180904,-0.025
6441,TARBES-OSSUN,20180905,4.4
6442,TARBES-OSSUN,20180906,17.9375
6443,TARBES-OSSUN,20180907,-1247.975
6444,TARBES-OSSUN,20180908,0.175
6445,TARBES-OSSUN,20180909,-0.0375
6446,TARBES-OSSUN,20180910,-0.075
6447,TARBES-OSSUN,20180911,-1249.75
6448,TARBES-OSSUN,20180912,-1246.6875
6449,TARBES-OSSUN,20180913,5.5375
6450,TARBES-OSSUN,20180914,0.0125
6451,TARBES-OSSUN,20180915,0.15
6452,TARBES-OSSUN,20180916,0.05
6453,TARBES-OSSUN,20180917,0.0
6454,TARBES-OSSUN,20180918,0.0
6455,TARBES-OSSUN,20180919,0.0
6456,TARBES-OSSUN,20180920,0.15
6457,TARBES-OSSUN,20180921,0.05
6458,TARBES-OSSUN,20180922,0.0
6459,TARBES-OSSUN,20180923,0.0
6460,TARBES-OSSUN,20180924,1.475
6461,TARBES-OSSUN,20180925,-1249.5375
6462,TARBES-OSSUN,20180926,0.0
6463,TARBES-OSSUN,20180927,0.0
6464,TARBES-OSSUN,20180928,0.0
6465,TARBES-OSSUN,20180929,0.0
6466,TARBES-OSSUN,20180930,0.0
6467,TARBES-OSSUN,20181001,0.0
6468,TARBES-OSSUN,20181002,0.0
6469,TARBES-OSSUN,20181003,0.0
6470,TARBES-OSSUN,20181004,0.0
6471,TARBES-OSSUN,20181005,0.0
6472,TARBES-OSSUN,20181006,0.475
6473,TARBES-OSSUN,20181007,7.175
6474,TARBES-OSSUN,20181008,18.625
6475,TARBES-OSSUN,20181009,1.9125
6476,TARBES-OSSUN,20181010,-0.1
6477,TARBES-OSSUN,20181011,0.0125
6478,TARBES-OSSUN,20181012,0.1
6479,TARBES-OSSUN,20181013,0.15
6480,TARBES-OSSUN,20181014,5.7125
6481,TARBES-OSSUN,20181015,38.15
6482,TARBES-OSSUN,20181016,2.2875
6483,TARBES-OSSUN,20181017,0.0
6484,TARBES-OSSUN,20181018,0.125
6485,TARBES-OSSUN,20181019,0.075
6486,TARBES-OSSUN,20181020,0.0
6487,TARBES-OSSUN,20181021,0.0
6488,TARBES-OSSUN,20181022,0.125
6489,TARBES-OSSUN,20181023,-1249.8
6490,TARBES-OSSUN,20181024,0.0
6491,TARBES-OSSUN,20181025,0.0
6492,TARBES-OSSUN,20181026,-0.0375
6493,TARBES-OSSUN,20181027,2.775
6494,TARBES-OSSUN,20181028,3.63333333333
6495,TARBES-OSSUN,20181029,3.1
6496,TARBES-OSSUN,20181030,-4997.95
6497,TARBES-OSSUN,20181031,-4999.5
6498,TARBES-OSSUN,20181101,2.375
6499,TARBES-OSSUN,20181102,1.325
6500,TARBES-OSSUN,20181103,0.0875
6501,TARBES-OSSUN,20181104,0.0
6502,TARBES-OSSUN,20181105,0.6
6503,TARBES-OSSUN,20181106,6.7
6504,TARBES-OSSUN,20181107,3.8125
6505,TARBES-OSSUN,20181108,8.3625
6506,TARBES-OSSUN,20181109,0.55
6507,TARBES-OSSUN,20181110,1.73472347598e-17
6508,TARBES-OSSUN,20181111,-1249.9625
6509,TARBES-OSSUN,20181112,-1249.95
6510,TARBES-OSSUN,20181113,-0.075
6511,TARBES-OSSUN,20181114,0.0
6512,TARBES-OSSUN,20181115,0.0
6513,TARBES-OSSUN,20181116,0.0
6514,TARBES-OSSUN,20181117,0.0
6515,TARBES-OSSUN,20181118,-0.0875
6516,TARBES-OSSUN,20181119,-1249.9375
6517,TARBES-OSSUN,20181120,-0.05
6518,TARBES-OSSUN,20181121,-0.0875
6519,TARBES-OSSUN,20181122,0.0
6520,TARBES-OSSUN,20181123,0.0
6521,TARBES-OSSUN,20181124,0.0
6522,TARBES-OSSUN,20181125,-0.075
6523,TARBES-OSSUN,20181126,-0.1
6524,TARBES-OSSUN,20181127,-0.1
6525,TARBES-OSSUN,20181128,0.375
6526,TARBES-OSSUN,20181129,0.625
6527,TARBES-OSSUN,20181130,6.1875
6528,TARBES-OSSUN,20181201,5.4125
6529,TARBES-OSSUN,20181202,3.2
6530,TARBES-OSSUN,20181203,0.425
6531,TARBES-OSSUN,20181204,0.575
6532,TARBES-OSSUN,20181205,-0.025
6533,TARBES-OSSUN,20181206,-0.1
6534,TARBES-OSSUN,20181207,0.3875
6535,TARBES-OSSUN,20181208,3.325
6536,TARBES-OSSUN,20181209,-1249.7125
6537,TARBES-OSSUN,20181210,0.4
6538,TARBES-OSSUN,20181211,-1249.875
6539,TARBES-OSSUN,20181212,2.7625
6540,TARBES-OSSUN,20181213,11.025
6541,TARBES-OSSUN,20181214,23.1625
6542,TARBES-OSSUN,20181215,1.3375
6543,TARBES-OSSUN,20181216,4.5
6544,TARBES-OSSUN,20181217,15.1
6545,TARBES-OSSUN,20181218,1.1625
6546,TARBES-OSSUN,20181219,-0.1
6547,TARBES-OSSUN,20181220,-0.1
6548,TARBES-OSSUN,20181221,-0.0875
6549,TARBES-OSSUN,20181222,0.0
6550,TARBES-OSSUN,20181223,-1249.875
6551,TARBES-OSSUN,20181224,0.0
6552,TARBES-OSSUN,20181225,-0.025
6553,TARBES-OSSUN,20181226,-0.075
6554,TARBES-OSSUN,20181227,-1249.875
6555,TARBES-OSSUN,20181228,-1249.875
6556,TARBES-OSSUN,20181229,0.0
6557,TARBES-OSSUN,20181230,-0.05
6558,TARBES-OSSUN,20181231,-0.05
6559,TOULOUSE-BLAGNAC,20160101,0.25
6560,TOULOUSE-BLAGNAC,20160102,2.525
6561,TOULOUSE-BLAGNAC,20160103,1.325
6562,TOULOUSE-BLAGNAC,20160104,3.425
6563,TOULOUSE-BLAGNAC,20160105,2.075
6564,TOULOUSE-BLAGNAC,20160106,-2497.9375
6565,TOULOUSE-BLAGNAC,20160107,6.2
6566,TOULOUSE-BLAGNAC,20160108,1.525
6567,TOULOUSE-BLAGNAC,20160109,0.3125
6568,TOULOUSE-BLAGNAC,20160110,1.975
6569,TOULOUSE-BLAGNAC,20160111,3.275
6570,TOULOUSE-BLAGNAC,20160112,4.025
6571,TOULOUSE-BLAGNAC,20160113,1.3875
6572,TOULOUSE-BLAGNAC,20160114,-3749.225
6573,TOULOUSE-BLAGNAC,20160115,-6249.325
6574,TOULOUSE-BLAGNAC,20160116,0.0
6575,TOULOUSE-BLAGNAC,20160117,0.0
6576,TOULOUSE-BLAGNAC,20160118,2.5875
6577,TOULOUSE-BLAGNAC,20160119,-1244.4375
6578,TOULOUSE-BLAGNAC,20160120,0.55
6579,TOULOUSE-BLAGNAC,20160121,0.0
6580,TOULOUSE-BLAGNAC,20160122,0.1125
6581,TOULOUSE-BLAGNAC,20160123,1.525
6582,TOULOUSE-BLAGNAC,20160124,0.15
6583,TOULOUSE-BLAGNAC,20160125,0.0
6584,TOULOUSE-BLAGNAC,20160126,0.0
6585,TOULOUSE-BLAGNAC,20160127,0.0
6586,TOULOUSE-BLAGNAC,20160128,-0.0125
6587,TOULOUSE-BLAGNAC,20160129,0.05
6588,TOULOUSE-BLAGNAC,20160130,0.0875
6589,TOULOUSE-BLAGNAC,20160131,-0.025
6590,TOULOUSE-BLAGNAC,20160201,0.275
6591,TOULOUSE-BLAGNAC,20160202,0.0375
6592,TOULOUSE-BLAGNAC,20160203,1.15
6593,TOULOUSE-BLAGNAC,20160204,0.625
6594,TOULOUSE-BLAGNAC,20160205,0.0
6595,TOULOUSE-BLAGNAC,20160206,0.0
6596,TOULOUSE-BLAGNAC,20160207,4.275
6597,TOULOUSE-BLAGNAC,20160208,2.325
6598,TOULOUSE-BLAGNAC,20160209,3.775
6599,TOULOUSE-BLAGNAC,20160210,16.15
6600,TOULOUSE-BLAGNAC,20160211,4.65
6601,TOULOUSE-BLAGNAC,20160212,9.9875
6602,TOULOUSE-BLAGNAC,20160213,10.8625
6603,TOULOUSE-BLAGNAC,20160214,6.8625
6604,TOULOUSE-BLAGNAC,20160215,2.475
6605,TOULOUSE-BLAGNAC,20160216,-0.025
6606,TOULOUSE-BLAGNAC,20160217,-2499.75
6607,TOULOUSE-BLAGNAC,20160218,-3749.375
6608,TOULOUSE-BLAGNAC,20160219,0.1
6609,TOULOUSE-BLAGNAC,20160220,0.0
6610,TOULOUSE-BLAGNAC,20160221,0.0
6611,TOULOUSE-BLAGNAC,20160222,5.85
6612,TOULOUSE-BLAGNAC,20160223,6.575
6613,TOULOUSE-BLAGNAC,20160224,0.4625
6614,TOULOUSE-BLAGNAC,20160225,0.05
6615,TOULOUSE-BLAGNAC,20160226,0.2875
6616,TOULOUSE-BLAGNAC,20160227,7.725
6617,TOULOUSE-BLAGNAC,20160228,8.025
6618,TOULOUSE-BLAGNAC,20160229,1.95
6619,TOULOUSE-BLAGNAC,20160301,0.0
6620,TOULOUSE-BLAGNAC,20160302,2.925
6621,TOULOUSE-BLAGNAC,20160303,6.525
6622,TOULOUSE-BLAGNAC,20160304,5.5375
6623,TOULOUSE-BLAGNAC,20160305,7.8625
6624,TOULOUSE-BLAGNAC,20160306,1.35
6625,TOULOUSE-BLAGNAC,20160307,2.0
6626,TOULOUSE-BLAGNAC,20160308,0.5
6627,TOULOUSE-BLAGNAC,20160309,3.525
6628,TOULOUSE-BLAGNAC,20160310,4.5375
6629,TOULOUSE-BLAGNAC,20160311,0.0
6630,TOULOUSE-BLAGNAC,20160312,0.0
6631,TOULOUSE-BLAGNAC,20160313,0.0
6632,TOULOUSE-BLAGNAC,20160314,0.0
6633,TOULOUSE-BLAGNAC,20160315,-0.0125
6634,TOULOUSE-BLAGNAC,20160316,-0.1
6635,TOULOUSE-BLAGNAC,20160317,-0.1
6636,TOULOUSE-BLAGNAC,20160318,3.8125
6637,TOULOUSE-BLAGNAC,20160319,1.7625
6638,TOULOUSE-BLAGNAC,20160320,0.1625
6639,TOULOUSE-BLAGNAC,20160321,-0.0625
6640,TOULOUSE-BLAGNAC,20160322,-0.075
6641,TOULOUSE-BLAGNAC,20160323,0.0
6642,TOULOUSE-BLAGNAC,20160324,0.0
6643,TOULOUSE-BLAGNAC,20160325,-1249.925
6644,TOULOUSE-BLAGNAC,20160326,-0.05
6645,TOULOUSE-BLAGNAC,20160327,1.7
6646,TOULOUSE-BLAGNAC,20160328,0.4375
6647,TOULOUSE-BLAGNAC,20160329,-0.1
6648,TOULOUSE-BLAGNAC,20160330,-0.0625
6649,TOULOUSE-BLAGNAC,20160331,0.2
6650,TOULOUSE-BLAGNAC,20160401,0.575
6651,TOULOUSE-BLAGNAC,20160402,-0.0625
6652,TOULOUSE-BLAGNAC,20160403,-0.0125
6653,TOULOUSE-BLAGNAC,20160404,0.825
6654,TOULOUSE-BLAGNAC,20160405,14.9
6655,TOULOUSE-BLAGNAC,20160406,3.45
6656,TOULOUSE-BLAGNAC,20160407,0.875
6657,TOULOUSE-BLAGNAC,20160408,1.6625
6658,TOULOUSE-BLAGNAC,20160409,1.75
6659,TOULOUSE-BLAGNAC,20160410,0.45
6660,TOULOUSE-BLAGNAC,20160411,-0.1
6661,TOULOUSE-BLAGNAC,20160412,-6249.4
6662,TOULOUSE-BLAGNAC,20160413,-3745.4875
6663,TOULOUSE-BLAGNAC,20160414,-0.0375
6664,TOULOUSE-BLAGNAC,20160415,-0.1
6665,TOULOUSE-BLAGNAC,20160416,1.625
6666,TOULOUSE-BLAGNAC,20160417,6.15
6667,TOULOUSE-BLAGNAC,20160418,0.725
6668,TOULOUSE-BLAGNAC,20160419,0.0
6669,TOULOUSE-BLAGNAC,20160420,0.0
6670,TOULOUSE-BLAGNAC,20160421,3.5125
6671,TOULOUSE-BLAGNAC,20160422,6.1625
6672,TOULOUSE-BLAGNAC,20160423,0.2
6673,TOULOUSE-BLAGNAC,20160424,0.925
6674,TOULOUSE-BLAGNAC,20160425,0.075
6675,TOULOUSE-BLAGNAC,20160426,0.0
6676,TOULOUSE-BLAGNAC,20160427,-0.1
6677,TOULOUSE-BLAGNAC,20160428,-0.025
6678,TOULOUSE-BLAGNAC,20160429,0.0
6679,TOULOUSE-BLAGNAC,20160430,0.675
6680,TOULOUSE-BLAGNAC,20160501,0.5
6681,TOULOUSE-BLAGNAC,20160502,0.025
6682,TOULOUSE-BLAGNAC,20160503,-1249.875
6683,TOULOUSE-BLAGNAC,20160504,-1249.875
6684,TOULOUSE-BLAGNAC,20160505,0.0
6685,TOULOUSE-BLAGNAC,20160506,-0.05
6686,TOULOUSE-BLAGNAC,20160507,-1249.9125
6687,TOULOUSE-BLAGNAC,20160508,-1249.9125
6688,TOULOUSE-BLAGNAC,20160509,-2498.525
6689,TOULOUSE-BLAGNAC,20160510,-2496.5
6690,TOULOUSE-BLAGNAC,20160511,-3749.425
6691,TOULOUSE-BLAGNAC,20160512,-1245.4
6692,TOULOUSE-BLAGNAC,20160513,-1248.35
6693,TOULOUSE-BLAGNAC,20160514,-6248.125
6694,TOULOUSE-BLAGNAC,20160515,-3749.05
6695,TOULOUSE-BLAGNAC,20160516,-1249.775
6696,TOULOUSE-BLAGNAC,20160517,-2499.75
6697,TOULOUSE-BLAGNAC,20160518,-1249.8875
6698,TOULOUSE-BLAGNAC,20160519,-2498.775
6699,TOULOUSE-BLAGNAC,20160520,-1249.575
6700,TOULOUSE-BLAGNAC,20160521,-4999.5
6701,TOULOUSE-BLAGNAC,20160522,-2495.25
6702,TOULOUSE-BLAGNAC,20160523,-1242.0625
6703,TOULOUSE-BLAGNAC,20160524,-3748.65
6704,TOULOUSE-BLAGNAC,20160525,-0.0875
6705,TOULOUSE-BLAGNAC,20160526,0.0
6706,TOULOUSE-BLAGNAC,20160527,0.0
6707,TOULOUSE-BLAGNAC,20160528,1.925
6708,TOULOUSE-BLAGNAC,20160529,23.0
6709,TOULOUSE-BLAGNAC,20160530,3.05
6710,TOULOUSE-BLAGNAC,20160531,8.325
6711,TOULOUSE-BLAGNAC,20160601,5.8
6712,TOULOUSE-BLAGNAC,20160602,3.425
6713,TOULOUSE-BLAGNAC,20160603,0.075
6714,TOULOUSE-BLAGNAC,20160604,0.0
6715,TOULOUSE-BLAGNAC,20160605,0.0
6716,TOULOUSE-BLAGNAC,20160606,0.075
6717,TOULOUSE-BLAGNAC,20160607,0.325
6718,TOULOUSE-BLAGNAC,20160608,0.0
6719,TOULOUSE-BLAGNAC,20160609,0.0
6720,TOULOUSE-BLAGNAC,20160610,0.8375
6721,TOULOUSE-BLAGNAC,20160611,2.55
6722,TOULOUSE-BLAGNAC,20160612,0.0
6723,TOULOUSE-BLAGNAC,20160613,2.475
6724,TOULOUSE-BLAGNAC,20160614,2.0
6725,TOULOUSE-BLAGNAC,20160615,9.8875
6726,TOULOUSE-BLAGNAC,20160616,12.1125
6727,TOULOUSE-BLAGNAC,20160617,0.0125
6728,TOULOUSE-BLAGNAC,20160618,5.775
6729,TOULOUSE-BLAGNAC,20160619,1.575
6730,TOULOUSE-BLAGNAC,20160620,0.0
6731,TOULOUSE-BLAGNAC,20160621,0.0
6732,TOULOUSE-BLAGNAC,20160622,0.0
6733,TOULOUSE-BLAGNAC,20160623,0.0
6734,TOULOUSE-BLAGNAC,20160624,-1249.775
6735,TOULOUSE-BLAGNAC,20160625,1.1
6736,TOULOUSE-BLAGNAC,20160626,-1249.9
6737,TOULOUSE-BLAGNAC,20160627,0.0
6738,TOULOUSE-BLAGNAC,20160628,0.0
6739,TOULOUSE-BLAGNAC,20160629,0.45
6740,TOULOUSE-BLAGNAC,20160630,3.35
6741,TOULOUSE-BLAGNAC,20160701,0.0
6742,TOULOUSE-BLAGNAC,20160702,-0.075
6743,TOULOUSE-BLAGNAC,20160703,-0.05
6744,TOULOUSE-BLAGNAC,20160704,0.075
6745,TOULOUSE-BLAGNAC,20160705,2.6
6746,TOULOUSE-BLAGNAC,20160706,1.1125
6747,TOULOUSE-BLAGNAC,20160707,0.0
6748,TOULOUSE-BLAGNAC,20160708,-0.075
6749,TOULOUSE-BLAGNAC,20160709,-0.025
6750,TOULOUSE-BLAGNAC,20160710,0.0
6751,TOULOUSE-BLAGNAC,20160711,14.7125
6752,TOULOUSE-BLAGNAC,20160712,26.325
6753,TOULOUSE-BLAGNAC,20160713,4.725
6754,TOULOUSE-BLAGNAC,20160714,0.125
6755,TOULOUSE-BLAGNAC,20160715,0.0
6756,TOULOUSE-BLAGNAC,20160716,0.0
6757,TOULOUSE-BLAGNAC,20160717,0.0
6758,TOULOUSE-BLAGNAC,20160718,-1249.875
6759,TOULOUSE-BLAGNAC,20160719,0.0
6760,TOULOUSE-BLAGNAC,20160720,-0.05
6761,TOULOUSE-BLAGNAC,20160721,-0.0875
6762,TOULOUSE-BLAGNAC,20160722,6.4875
6763,TOULOUSE-BLAGNAC,20160723,14.1875
6764,TOULOUSE-BLAGNAC,20160724,0.0125
6765,TOULOUSE-BLAGNAC,20160725,0.0
6766,TOULOUSE-BLAGNAC,20160726,-0.1
6767,TOULOUSE-BLAGNAC,20160727,0.0
6768,TOULOUSE-BLAGNAC,20160728,-0.0125
6769,TOULOUSE-BLAGNAC,20160729,-0.0875
6770,TOULOUSE-BLAGNAC,20160730,0.0875
6771,TOULOUSE-BLAGNAC,20160731,0.65
6772,TOULOUSE-BLAGNAC,20160801,-1249.725
6773,TOULOUSE-BLAGNAC,20160802,0.0
6774,TOULOUSE-BLAGNAC,20160803,0.05
6775,TOULOUSE-BLAGNAC,20160804,0.0875
6776,TOULOUSE-BLAGNAC,20160805,1.1
6777,TOULOUSE-BLAGNAC,20160806,0.0
6778,TOULOUSE-BLAGNAC,20160807,-1249.875
6779,TOULOUSE-BLAGNAC,20160808,0.0
6780,TOULOUSE-BLAGNAC,20160809,-0.075
6781,TOULOUSE-BLAGNAC,20160810,-0.075
6782,TOULOUSE-BLAGNAC,20160811,0.0
6783,TOULOUSE-BLAGNAC,20160812,0.0
6784,TOULOUSE-BLAGNAC,20160813,0.0
6785,TOULOUSE-BLAGNAC,20160814,0.0
6786,TOULOUSE-BLAGNAC,20160815,0.0
6787,TOULOUSE-BLAGNAC,20160816,0.0
6788,TOULOUSE-BLAGNAC,20160817,0.0
6789,TOULOUSE-BLAGNAC,20160818,-0.0875
6790,TOULOUSE-BLAGNAC,20160819,-0.05
6791,TOULOUSE-BLAGNAC,20160820,15.325
6792,TOULOUSE-BLAGNAC,20160821,7.5
6793,TOULOUSE-BLAGNAC,20160822,0.075
6794,TOULOUSE-BLAGNAC,20160823,0.0
6795,TOULOUSE-BLAGNAC,20160824,0.0
6796,TOULOUSE-BLAGNAC,20160825,0.0
6797,TOULOUSE-BLAGNAC,20160826,0.0
6798,TOULOUSE-BLAGNAC,20160827,0.0
6799,TOULOUSE-BLAGNAC,20160828,0.15
6800,TOULOUSE-BLAGNAC,20160829,0.35
6801,TOULOUSE-BLAGNAC,20160830,0.1
6802,TOULOUSE-BLAGNAC,20160831,0.0
6803,TOULOUSE-BLAGNAC,20160901,0.0
6804,TOULOUSE-BLAGNAC,20160902,0.0
6805,TOULOUSE-BLAGNAC,20160903,0.0
6806,TOULOUSE-BLAGNAC,20160904,0.0
6807,TOULOUSE-BLAGNAC,20160905,0.0
6808,TOULOUSE-BLAGNAC,20160906,0.0
6809,TOULOUSE-BLAGNAC,20160907,0.0
6810,TOULOUSE-BLAGNAC,20160908,-0.075
6811,TOULOUSE-BLAGNAC,20160909,0.0
6812,TOULOUSE-BLAGNAC,20160910,0.55
6813,TOULOUSE-BLAGNAC,20160911,0.0
6814,TOULOUSE-BLAGNAC,20160912,0.0
6815,TOULOUSE-BLAGNAC,20160913,0.0
6816,TOULOUSE-BLAGNAC,20160914,6.8125
6817,TOULOUSE-BLAGNAC,20160915,4.575
6818,TOULOUSE-BLAGNAC,20160916,2.55
6819,TOULOUSE-BLAGNAC,20160917,0.45
6820,TOULOUSE-BLAGNAC,20160918,0.0
6821,TOULOUSE-BLAGNAC,20160919,0.0
6822,TOULOUSE-BLAGNAC,20160920,0.0
6823,TOULOUSE-BLAGNAC,20160921,0.0
6824,TOULOUSE-BLAGNAC,20160922,0.0
6825,TOULOUSE-BLAGNAC,20160923,0.0
6826,TOULOUSE-BLAGNAC,20160924,0.0
6827,TOULOUSE-BLAGNAC,20160925,-0.0375
6828,TOULOUSE-BLAGNAC,20160926,0.1625
6829,TOULOUSE-BLAGNAC,20160927,0.025
6830,TOULOUSE-BLAGNAC,20160928,0.0
6831,TOULOUSE-BLAGNAC,20160929,0.0
6832,TOULOUSE-BLAGNAC,20160930,0.0
6833,TOULOUSE-BLAGNAC,20161001,0.35
6834,TOULOUSE-BLAGNAC,20161002,0.875
6835,TOULOUSE-BLAGNAC,20161003,0.175
6836,TOULOUSE-BLAGNAC,20161004,0.0
6837,TOULOUSE-BLAGNAC,20161005,0.0
6838,TOULOUSE-BLAGNAC,20161006,0.0
6839,TOULOUSE-BLAGNAC,20161007,0.0
6840,TOULOUSE-BLAGNAC,20161008,0.0
6841,TOULOUSE-BLAGNAC,20161009,0.0
6842,TOULOUSE-BLAGNAC,20161010,0.0
6843,TOULOUSE-BLAGNAC,20161011,0.0
6844,TOULOUSE-BLAGNAC,20161012,-0.025
6845,TOULOUSE-BLAGNAC,20161013,0.1625
6846,TOULOUSE-BLAGNAC,20161014,15.0
6847,TOULOUSE-BLAGNAC,20161015,2.05
6848,TOULOUSE-BLAGNAC,20161016,0.0
6849,TOULOUSE-BLAGNAC,20161017,0.1125
6850,TOULOUSE-BLAGNAC,20161018,0.775
6851,TOULOUSE-BLAGNAC,20161019,0.075
6852,TOULOUSE-BLAGNAC,20161020,0.0
6853,TOULOUSE-BLAGNAC,20161021,0.0
6854,TOULOUSE-BLAGNAC,20161022,0.0
6855,TOULOUSE-BLAGNAC,20161023,0.0
6856,TOULOUSE-BLAGNAC,20161024,0.1875
6857,TOULOUSE-BLAGNAC,20161025,16.075
6858,TOULOUSE-BLAGNAC,20161026,5.325
6859,TOULOUSE-BLAGNAC,20161027,0.35
6860,TOULOUSE-BLAGNAC,20161028,0.0375
6861,TOULOUSE-BLAGNAC,20161029,0.0
6862,TOULOUSE-BLAGNAC,20161030,0.0
6863,TOULOUSE-BLAGNAC,20161031,0.0
6864,TOULOUSE-BLAGNAC,20161101,0.0
6865,TOULOUSE-BLAGNAC,20161102,0.0
6866,TOULOUSE-BLAGNAC,20161103,0.1
6867,TOULOUSE-BLAGNAC,20161104,0.0125
6868,TOULOUSE-BLAGNAC,20161105,1.8
6869,TOULOUSE-BLAGNAC,20161106,4.55
6870,TOULOUSE-BLAGNAC,20161107,1.2375
6871,TOULOUSE-BLAGNAC,20161108,-1249.9625
6872,TOULOUSE-BLAGNAC,20161109,5.05
6873,TOULOUSE-BLAGNAC,20161110,4.05
6874,TOULOUSE-BLAGNAC,20161111,4.95
6875,TOULOUSE-BLAGNAC,20161112,0.675
6876,TOULOUSE-BLAGNAC,20161113,4.25
6877,TOULOUSE-BLAGNAC,20161114,6.075
6878,TOULOUSE-BLAGNAC,20161115,0.075
