	Nom	JJ	t
6087	TARBES-OSSUN	20170916	10.925
6088	TARBES-OSSUN	20170917	12.6125
6089	TARBES-OSSUN	20170918	13.2375
6090	TARBES-OSSUN	20170919	13.3125
6091	TARBES-OSSUN	20170920	12.7125
6092	TARBES-OSSUN	20170921	16.0
6093	TARBES-OSSUN	20170922	14.6375
6094	TARBES-OSSUN	20170923	16.325
6095	TARBES-OSSUN	20170924	19.375
6096	TARBES-OSSUN	20170925	16.375
6097	TARBES-OSSUN	20170926	14.5625
6098	TARBES-OSSUN	20170927	16.0
6099	TARBES-OSSUN	20170928	19.0
6100	TARBES-OSSUN	20170929	20.3375
6101	TARBES-OSSUN	20170930	14.3
6102	TARBES-OSSUN	20171001	14.6875
6103	TARBES-OSSUN	20171002	18.2
6104	TARBES-OSSUN	20171003	19.1125
6105	TARBES-OSSUN	20171004	18.2625
6106	TARBES-OSSUN	20171005	16.65
6107	TARBES-OSSUN	20171006	14.6875
6108	TARBES-OSSUN	20171007	11.175
6109	TARBES-OSSUN	20171008	11.925
6110	TARBES-OSSUN	20171009	12.925
6111	TARBES-OSSUN	20171010	13.2375
6112	TARBES-OSSUN	20171011	16.2285714286
6113	TARBES-OSSUN	20171012	15.65
6114	TARBES-OSSUN	20171013	19.575
6115	TARBES-OSSUN	20171014	16.05
6116	TARBES-OSSUN	20171015	18.95
6117	TARBES-OSSUN	20171016	17.575
6118	TARBES-OSSUN	20171017	15.9625
6119	TARBES-OSSUN	20171018	14.8
6120	TARBES-OSSUN	20171019	13.325
6121	TARBES-OSSUN	20171020	13.9125
6122	TARBES-OSSUN	20171021	12.75
6123	TARBES-OSSUN	20171022	11.775
6124	TARBES-OSSUN	20171023	11.075
6125	TARBES-OSSUN	20171024	13.35
6126	TARBES-OSSUN	20171025	16.0625
6127	TARBES-OSSUN	20171026	17.7375
6128	TARBES-OSSUN	20171027	15.3875
6129	TARBES-OSSUN	20171028	12.1875
6130	TARBES-OSSUN	20171029	9.51666666667
6131	TARBES-OSSUN	20171030	11.68
6132	TARBES-OSSUN	20171031	9.7875
6133	TARBES-OSSUN	20171101	11.125
6134	TARBES-OSSUN	20171102	12.0875
6135	TARBES-OSSUN	20171103	12.3125
6136	TARBES-OSSUN	20171104	12.65
6137	TARBES-OSSUN	20171105	9.5875
6138	TARBES-OSSUN	20171106	5.6375
6139	TARBES-OSSUN	20171107	3.275
6140	TARBES-OSSUN	20171108	6.825
6141	TARBES-OSSUN	20171109	6.0125
6142	TARBES-OSSUN	20171110	8.15
6143	TARBES-OSSUN	20171111	11.125
6144	TARBES-OSSUN	20171112	11.8375
6145	TARBES-OSSUN	20171113	5.6
6146	TARBES-OSSUN	20171114	4.1
6147	TARBES-OSSUN	20171115	2.8375
6148	TARBES-OSSUN	20171116	5.875
6149	TARBES-OSSUN	20171117	6.675
6150	TARBES-OSSUN	20171118	7.3625
6151	TARBES-OSSUN	20171119	5.3625
6152	TARBES-OSSUN	20171120	4.7875
6153	TARBES-OSSUN	20171121	9.35
6154	TARBES-OSSUN	20171122	11.2625
6155	TARBES-OSSUN	20171123	13.0
6156	TARBES-OSSUN	20171124	12.05
6157	TARBES-OSSUN	20171125	8.2625
6158	TARBES-OSSUN	20171126	4.5625
6159	TARBES-OSSUN	20171127	1.725
6160	TARBES-OSSUN	20171128	6.6875
6161	TARBES-OSSUN	20171129	4.87142857143
6162	TARBES-OSSUN	20171130	1.925
6163	TARBES-OSSUN	20171201	2.6375
6164	TARBES-OSSUN	20171202	0.2375
6165	TARBES-OSSUN	20171203	-0.725
6166	TARBES-OSSUN	20171204	2.225
6167	TARBES-OSSUN	20171205	1.4
6168	TARBES-OSSUN	20171206	1.7875
6169	TARBES-OSSUN	20171207	5.925
6170	TARBES-OSSUN	20171208	8.275
6171	TARBES-OSSUN	20171209	5.375
6172	TARBES-OSSUN	20171210	12.725
6173	TARBES-OSSUN	20171211	8.0875
6174	TARBES-OSSUN	20171212	4.7
6175	TARBES-OSSUN	20171213	7.8625
6176	TARBES-OSSUN	20171214	10.4625
6177	TARBES-OSSUN	20171215	6.45
6178	TARBES-OSSUN	20171216	4.4375
6179	TARBES-OSSUN	20171217	3.75
6180	TARBES-OSSUN	20171218	6.5
6181	TARBES-OSSUN	20171219	4.1375
6182	TARBES-OSSUN	20171220	3.1
6183	TARBES-OSSUN	20171221	6.08571428571
6184	TARBES-OSSUN	20171222	5.6
6185	TARBES-OSSUN	20171223	6.75
6186	TARBES-OSSUN	20171224	5.2125
6187	TARBES-OSSUN	20171225	4.875
6188	TARBES-OSSUN	20171226	7.1
6189	TARBES-OSSUN	20171227	5.825
6190	TARBES-OSSUN	20171228	4.65
6191	TARBES-OSSUN	20171229	9.2125
6192	TARBES-OSSUN	20171230	12.1125
6193	TARBES-OSSUN	20171231	6.7375
6194	TARBES-OSSUN	20180101	9.3875
6195	TARBES-OSSUN	20180102	10.75
6196	TARBES-OSSUN	20180103	14.4625
6197	TARBES-OSSUN	20180104	13.4875
6198	TARBES-OSSUN	20180105	9.825
6199	TARBES-OSSUN	20180106	5.1125
6200	TARBES-OSSUN	20180107	4.175
6201	TARBES-OSSUN	20180108	6.3375
6202	TARBES-OSSUN	20180109	5.85
6203	TARBES-OSSUN	20180110	7.975
6204	TARBES-OSSUN	20180111	5.1375
6205	TARBES-OSSUN	20180112	3.95
6206	TARBES-OSSUN	20180113	1.6125
6207	TARBES-OSSUN	20180114	5.0625
6208	TARBES-OSSUN	20180115	6.7125
6209	TARBES-OSSUN	20180116	12.15
6210	TARBES-OSSUN	20180117	8.1875
6211	TARBES-OSSUN	20180118	6.4125
6212	TARBES-OSSUN	20180119	9.1625
6213	TARBES-OSSUN	20180120	9.275
6214	TARBES-OSSUN	20180121	11.45
6215	TARBES-OSSUN	20180122	11.5875
6216	TARBES-OSSUN	20180123	10.3125
6217	TARBES-OSSUN	20180124	8.325
6218	TARBES-OSSUN	20180125	6.875
6219	TARBES-OSSUN	20180126	5.1
6220	TARBES-OSSUN	20180127	4.475
6221	TARBES-OSSUN	20180128	3.2875
6222	TARBES-OSSUN	20180129	4.2375
6223	TARBES-OSSUN	20180130	2.2875
6224	TARBES-OSSUN	20180131	3.875
6225	TARBES-OSSUN	20180201	5.4625
6226	TARBES-OSSUN	20180202	3.3625
6227	TARBES-OSSUN	20180203	4.4125
6228	TARBES-OSSUN	20180204	4.3125
6229	TARBES-OSSUN	20180205	3.2125
6230	TARBES-OSSUN	20180206	1.3125
6231	TARBES-OSSUN	20180207	0.225
6232	TARBES-OSSUN	20180208	-0.35
6233	TARBES-OSSUN	20180209	1.3375
6234	TARBES-OSSUN	20180210	2.8125
6235	TARBES-OSSUN	20180211	7.6625
6236	TARBES-OSSUN	20180212	3.6625
6237	TARBES-OSSUN	20180213	2.225
6238	TARBES-OSSUN	20180214	7.3625
6239	TARBES-OSSUN	20180215	12.825
6240	TARBES-OSSUN	20180216	13.1375
6241	TARBES-OSSUN	20180217	8.55
6242	TARBES-OSSUN	20180218	5.775
6243	TARBES-OSSUN	20180219	8.6125
6244	TARBES-OSSUN	20180220	8.325
6245	TARBES-OSSUN	20180221	5.175
6246	TARBES-OSSUN	20180222	2.45
6247	TARBES-OSSUN	20180223	0.5125
6248	TARBES-OSSUN	20180224	1.95
6249	TARBES-OSSUN	20180225	4.675
6250	TARBES-OSSUN	20180226	2.725
6251	TARBES-OSSUN	20180227	-3.525
6252	TARBES-OSSUN	20180228	-1.0875
6253	TARBES-OSSUN	20180301	6.9
6254	TARBES-OSSUN	20180302	7.7125
6255	TARBES-OSSUN	20180303	11.525
6256	TARBES-OSSUN	20180304	7.7
6257	TARBES-OSSUN	20180305	7.1375
6258	TARBES-OSSUN	20180306	7.65
6259	TARBES-OSSUN	20180307	5.4
6260	TARBES-OSSUN	20180308	7.625
6261	TARBES-OSSUN	20180309	10.4375
6262	TARBES-OSSUN	20180310	12.1875
6263	TARBES-OSSUN	20180311	10.75
6264	TARBES-OSSUN	20180312	10.05
6265	TARBES-OSSUN	20180313	8.5375
6266	TARBES-OSSUN	20180314	9.875
6267	TARBES-OSSUN	20180315	11.15
6268	TARBES-OSSUN	20180316	7.975
6269	TARBES-OSSUN	20180317	4.65
6270	TARBES-OSSUN	20180318	5.725
6271	TARBES-OSSUN	20180319	3.4625
6272	TARBES-OSSUN	20180320	1.3
6273	TARBES-OSSUN	20180321	3.725
6274	TARBES-OSSUN	20180322	4.1125
6275	TARBES-OSSUN	20180323	5.7625
6276	TARBES-OSSUN	20180324	7.575
6277	TARBES-OSSUN	20180325	7.65
6278	TARBES-OSSUN	20180326	7.5125
6279	TARBES-OSSUN	20180327	8.775
6280	TARBES-OSSUN	20180328	11.5125
6281	TARBES-OSSUN	20180329	9.675
6282	TARBES-OSSUN	20180330	8.8125
6283	TARBES-OSSUN	20180331	5.725
6284	TARBES-OSSUN	20180401	9.1875
6285	TARBES-OSSUN	20180402	11.175
6286	TARBES-OSSUN	20180403	14.525
6287	TARBES-OSSUN	20180404	13.75
6288	TARBES-OSSUN	20180405	11.5625
6289	TARBES-OSSUN	20180406	12.7375
6290	TARBES-OSSUN	20180407	12.2625
6291	TARBES-OSSUN	20180408	9.25
6292	TARBES-OSSUN	20180409	9.0125
6293	TARBES-OSSUN	20180410	10.075
6294	TARBES-OSSUN	20180411	7.2875
6295	TARBES-OSSUN	20180412	9.7
6296	TARBES-OSSUN	20180413	8.825
6297	TARBES-OSSUN	20180414	10.975
6298	TARBES-OSSUN	20180415	13.2875
6299	TARBES-OSSUN	20180416	10.2125
6300	TARBES-OSSUN	20180417	13.3375
6301	TARBES-OSSUN	20180418	16.25
6302	TARBES-OSSUN	20180419	19.15
6303	TARBES-OSSUN	20180420	17.15
6304	TARBES-OSSUN	20180421	18.125
6305	TARBES-OSSUN	20180422	18.6
6306	TARBES-OSSUN	20180423	15.65
6307	TARBES-OSSUN	20180424	18.3875
6308	TARBES-OSSUN	20180425	13.5625
6309	TARBES-OSSUN	20180426	11.625
6310	TARBES-OSSUN	20180427	10.825
6311	TARBES-OSSUN	20180428	11.2875
6312	TARBES-OSSUN	20180429	9.8625
6313	TARBES-OSSUN	20180430	7.8875
6314	TARBES-OSSUN	20180501	9.075
6315	TARBES-OSSUN	20180502	9.725
6316	TARBES-OSSUN	20180503	8.6375
6317	TARBES-OSSUN	20180504	10.3375
6318	TARBES-OSSUN	20180505	12.3875
6319	TARBES-OSSUN	20180506	15.35
6320	TARBES-OSSUN	20180507	17.4375
6321	TARBES-OSSUN	20180508	14.8
6322	TARBES-OSSUN	20180509	13.6875
6323	TARBES-OSSUN	20180510	12.7125
6324	TARBES-OSSUN	20180511	15.6625
6325	TARBES-OSSUN	20180512	9.9
6326	TARBES-OSSUN	20180513	7.75
6327	TARBES-OSSUN	20180514	7.9625
6328	TARBES-OSSUN	20180515	9.4875
6329	TARBES-OSSUN	20180516	12.825
6330	TARBES-OSSUN	20180517	14.25
6331	TARBES-OSSUN	20180518	15.8
6332	TARBES-OSSUN	20180519	15.1375
6333	TARBES-OSSUN	20180520	15.825
6334	TARBES-OSSUN	20180521	16.75
6335	TARBES-OSSUN	20180522	16.525
6336	TARBES-OSSUN	20180523	17.1
6337	TARBES-OSSUN	20180524	18.3875
6338	TARBES-OSSUN	20180525	17.3875
6339	TARBES-OSSUN	20180526	17.225
6340	TARBES-OSSUN	20180527	16.0
6341	TARBES-OSSUN	20180528	15.1125
6342	TARBES-OSSUN	20180529	16.5625
6343	TARBES-OSSUN	20180530	15.7875
6344	TARBES-OSSUN	20180531	16.4375
6345	TARBES-OSSUN	20180601	18.175
6346	TARBES-OSSUN	20180602	17.3625
6347	TARBES-OSSUN	20180603	16.5
6348	TARBES-OSSUN	20180604	16.65
6349	TARBES-OSSUN	20180605	14.0125
6350	TARBES-OSSUN	20180606	14.0125
6351	TARBES-OSSUN	20180607	17.1875
6352	TARBES-OSSUN	20180608	19.65
6353	TARBES-OSSUN	20180609	19.5375
6354	TARBES-OSSUN	20180610	16.95
6355	TARBES-OSSUN	20180611	16.1625
6356	TARBES-OSSUN	20180612	13.4625
6357	TARBES-OSSUN	20180613	15.325
6358	TARBES-OSSUN	20180614	16.525
6359	TARBES-OSSUN	20180615	15.8875
6360	TARBES-OSSUN	20180616	15.5625
6361	TARBES-OSSUN	20180617	16.4
6362	TARBES-OSSUN	20180618	17.1625
6363	TARBES-OSSUN	20180619	20.3375
6364	TARBES-OSSUN	20180620	23.1875
6365	TARBES-OSSUN	20180621	20.775
6366	TARBES-OSSUN	20180622	20.6125
6367	TARBES-OSSUN	20180623	19.75
6368	TARBES-OSSUN	20180624	20.6125
6369	TARBES-OSSUN	20180625	21.2375
6370	TARBES-OSSUN	20180626	23.075
6371	TARBES-OSSUN	20180627	22.325
6372	TARBES-OSSUN	20180628	20.075
6373	TARBES-OSSUN	20180629	21.925
6374	TARBES-OSSUN	20180630	23.95
6375	TARBES-OSSUN	20180701	24.6875
6376	TARBES-OSSUN	20180702	22.6375
6377	TARBES-OSSUN	20180703	22.0875
6378	TARBES-OSSUN	20180704	22.2
6379	TARBES-OSSUN	20180705	17.7375
6380	TARBES-OSSUN	20180706	19.4
6381	TARBES-OSSUN	20180707	21.2875
6382	TARBES-OSSUN	20180708	23.4125
6383	TARBES-OSSUN	20180709	23.05
6384	TARBES-OSSUN	20180710	22.2125
6385	TARBES-OSSUN	20180711	22.1875
6386	TARBES-OSSUN	20180712	20.4375
6387	TARBES-OSSUN	20180713	24.26
6388	TARBES-OSSUN	20180714	23.625
6389	TARBES-OSSUN	20180715	22.225
6390	TARBES-OSSUN	20180716	18.775
6391	TARBES-OSSUN	20180717	20.375
6392	TARBES-OSSUN	20180718	20.625
6393	TARBES-OSSUN	20180719	22.0375
6394	TARBES-OSSUN	20180720	18.55
6395	TARBES-OSSUN	20180721	17.5625
6396	TARBES-OSSUN	20180722	19.625
6397	TARBES-OSSUN	20180723	21.225
6398	TARBES-OSSUN	20180724	21.525
6399	TARBES-OSSUN	20180725	23.5625
6400	TARBES-OSSUN	20180726	23.6625
6401	TARBES-OSSUN	20180727	22.95
6402	TARBES-OSSUN	20180728	19.825
6403	TARBES-OSSUN	20180729	19.6125
6404	TARBES-OSSUN	20180730	22.8375
6405	TARBES-OSSUN	20180731	22.65
6406	TARBES-OSSUN	20180801	22.4
6407	TARBES-OSSUN	20180802	24.625
6408	TARBES-OSSUN	20180803	25.975
6409	TARBES-OSSUN	20180804	24.5375
6410	TARBES-OSSUN	20180805	23.6875
6411	TARBES-OSSUN	20180806	26.1125
6412	TARBES-OSSUN	20180807	21.15
6413	TARBES-OSSUN	20180808	20.6375
6414	TARBES-OSSUN	20180809	17.2
6415	TARBES-OSSUN	20180810	18.2625
6416	TARBES-OSSUN	20180811	20.4375
6417	TARBES-OSSUN	20180812	22.4875
6418	TARBES-OSSUN	20180813	18.5875
6419	TARBES-OSSUN	20180814	19.05
6420	TARBES-OSSUN	20180815	20.325
6421	TARBES-OSSUN	20180816	20.725
6422	TARBES-OSSUN	20180817	17.5875
6423	TARBES-OSSUN	20180818	18.1125
6424	TARBES-OSSUN	20180819	20.2875
6425	TARBES-OSSUN	20180820	20.8
6426	TARBES-OSSUN	20180821	21.0875
6427	TARBES-OSSUN	20180822	23.5375
6428	TARBES-OSSUN	20180823	21.675
6429	TARBES-OSSUN	20180824	19.3875
6430	TARBES-OSSUN	20180825	16.875
6431	TARBES-OSSUN	20180826	17.3
6432	TARBES-OSSUN	20180827	20.375
6433	TARBES-OSSUN	20180828	22.6375
6434	TARBES-OSSUN	20180829	20.7375
6435	TARBES-OSSUN	20180830	18.3
6436	TARBES-OSSUN	20180831	18.725
6437	TARBES-OSSUN	20180901	19.3875
6438	TARBES-OSSUN	20180902	17.8625
6439	TARBES-OSSUN	20180903	19.15
6440	TARBES-OSSUN	20180904	19.9625
6441	TARBES-OSSUN	20180905	19.1625
6442	TARBES-OSSUN	20180906	17.725
6443	TARBES-OSSUN	20180907	18.0875
6444	TARBES-OSSUN	20180908	19.575
6445	TARBES-OSSUN	20180909	20.1125
6446	TARBES-OSSUN	20180910	19.5
6447	TARBES-OSSUN	20180911	21.075
6448	TARBES-OSSUN	20180912	20.4
6449	TARBES-OSSUN	20180913	18.15
6450	TARBES-OSSUN	20180914	18.575
6451	TARBES-OSSUN	20180915	17.4375
6452	TARBES-OSSUN	20180916	20.5625
6453	TARBES-OSSUN	20180917	22.0
6454	TARBES-OSSUN	20180918	21.775
6455	TARBES-OSSUN	20180919	21.65
6456	TARBES-OSSUN	20180920	22.05
6457	TARBES-OSSUN	20180921	20.225
6458	TARBES-OSSUN	20180922	20.7
6459	TARBES-OSSUN	20180923	21.0
6460	TARBES-OSSUN	20180924	14.6125
6461	TARBES-OSSUN	20180925	13.425
6462	TARBES-OSSUN	20180926	16.7625
6463	TARBES-OSSUN	20180927	19.8375
6464	TARBES-OSSUN	20180928	20.0125
6465	TARBES-OSSUN	20180929	17.0375
6466	TARBES-OSSUN	20180930	15.6625
6467	TARBES-OSSUN	20181001	12.9
6468	TARBES-OSSUN	20181002	11.9125
6469	TARBES-OSSUN	20181003	14.35
6470	TARBES-OSSUN	20181004	14.775
6471	TARBES-OSSUN	20181005	17.65
6472	TARBES-OSSUN	20181006	16.2125
6473	TARBES-OSSUN	20181007	11.2375
6474	TARBES-OSSUN	20181008	12.275
6475	TARBES-OSSUN	20181009	13.275
6476	TARBES-OSSUN	20181010	15.425
6477	TARBES-OSSUN	20181011	15.0625
6478	TARBES-OSSUN	20181012	18.075
6479	TARBES-OSSUN	20181013	17.1125
6480	TARBES-OSSUN	20181014	14.325
6481	TARBES-OSSUN	20181015	13.4
6482	TARBES-OSSUN	20181016	13.2375
6483	TARBES-OSSUN	20181017	14.2125
6484	TARBES-OSSUN	20181018	14.0625
6485	TARBES-OSSUN	20181019	15.975
6486	TARBES-OSSUN	20181020	15.725
6487	TARBES-OSSUN	20181021	15.25
6488	TARBES-OSSUN	20181022	13.9375
6489	TARBES-OSSUN	20181023	11.575
6490	TARBES-OSSUN	20181024	11.3
6491	TARBES-OSSUN	20181025	11.8125
6492	TARBES-OSSUN	20181026	10.9125
6493	TARBES-OSSUN	20181027	7.65
6494	TARBES-OSSUN	20181028	3.66666666667
6495	TARBES-OSSUN	20181029	4.0375
6496	TARBES-OSSUN	20181030	6.4875
6497	TARBES-OSSUN	20181031	8.5625
6498	TARBES-OSSUN	20181101	8.825
6499	TARBES-OSSUN	20181102	9.45
6500	TARBES-OSSUN	20181103	7.4125
6501	TARBES-OSSUN	20181104	8.0375
6502	TARBES-OSSUN	20181105	11.575
6503	TARBES-OSSUN	20181106	8.475
6504	TARBES-OSSUN	20181107	9.7125
6505	TARBES-OSSUN	20181108	7.6375
6506	TARBES-OSSUN	20181109	9.6875
6507	TARBES-OSSUN	20181110	12.3375
6508	TARBES-OSSUN	20181111	10.1
6509	TARBES-OSSUN	20181112	10.7125
6510	TARBES-OSSUN	20181113	11.275
6511	TARBES-OSSUN	20181114	10.625
6512	TARBES-OSSUN	20181115	11.375
6513	TARBES-OSSUN	20181116	11.375
6514	TARBES-OSSUN	20181117	11.075
6515	TARBES-OSSUN	20181118	8.35
6516	TARBES-OSSUN	20181119	5.025
6517	TARBES-OSSUN	20181120	3.8125
6518	TARBES-OSSUN	20181121	5.5125
6519	TARBES-OSSUN	20181122	6.2
6520	TARBES-OSSUN	20181123	7.2875
6521	TARBES-OSSUN	20181124	6.825
6522	TARBES-OSSUN	20181125	7.05
6523	TARBES-OSSUN	20181126	6.25
6524	TARBES-OSSUN	20181127	6.2
6525	TARBES-OSSUN	20181128	7.65
6526	TARBES-OSSUN	20181129	8.45
6527	TARBES-OSSUN	20181130	8.55
6528	TARBES-OSSUN	20181201	8.0
6529	TARBES-OSSUN	20181202	10.6
6530	TARBES-OSSUN	20181203	15.25
6531	TARBES-OSSUN	20181204	12.8
6532	TARBES-OSSUN	20181205	11.4
6533	TARBES-OSSUN	20181206	11.9875
6534	TARBES-OSSUN	20181207	9.5875
6535	TARBES-OSSUN	20181208	9.7625
6536	TARBES-OSSUN	20181209	11.3875
6537	TARBES-OSSUN	20181210	8.325
6538	TARBES-OSSUN	20181211	4.2
6539	TARBES-OSSUN	20181212	8.85
6540	TARBES-OSSUN	20181213	6.8375
6541	TARBES-OSSUN	20181214	8.6
6542	TARBES-OSSUN	20181215	9.025
6543	TARBES-OSSUN	20181216	9.6875
6544	TARBES-OSSUN	20181217	6.925
6545	TARBES-OSSUN	20181218	4.35
6546	TARBES-OSSUN	20181219	6.925
6547	TARBES-OSSUN	20181220	7.3375
6548	TARBES-OSSUN	20181221	10.125
6549	TARBES-OSSUN	20181222	12.4125
6550	TARBES-OSSUN	20181223	9.3625
6551	TARBES-OSSUN	20181224	7.875
6552	TARBES-OSSUN	20181225	6.775
6553	TARBES-OSSUN	20181226	7.55
6554	TARBES-OSSUN	20181227	6.7875
6555	TARBES-OSSUN	20181228	7.9
6556	TARBES-OSSUN	20181229	4.4
6557	TARBES-OSSUN	20181230	1.95
6558	TARBES-OSSUN	20181231	1.2375
6559	TOULOUSE-BLAGNAC	20160101	9.05
6560	TOULOUSE-BLAGNAC	20160102	10.0375
6561	TOULOUSE-BLAGNAC	20160103	6.9375
6562	TOULOUSE-BLAGNAC	20160104	9.9375
6563	TOULOUSE-BLAGNAC	20160105	8.025
6564	TOULOUSE-BLAGNAC	20160106	-1277.84375
6565	TOULOUSE-BLAGNAC	20160107	10.45
6566	TOULOUSE-BLAGNAC	20160108	11.05
6567	TOULOUSE-BLAGNAC	20160109	11.3375
6568	TOULOUSE-BLAGNAC	20160110	10.1
6569	TOULOUSE-BLAGNAC	20160111	10.65
6570	TOULOUSE-BLAGNAC	20160112	7.525
6571	TOULOUSE-BLAGNAC	20160113	7.2625
6572	TOULOUSE-BLAGNAC	20160114	7.6875
6573	TOULOUSE-BLAGNAC	20160115	5.5875
6574	TOULOUSE-BLAGNAC	20160116	3.0
6575	TOULOUSE-BLAGNAC	20160117	3.7375
6576	TOULOUSE-BLAGNAC	20160118	4.775
6577	TOULOUSE-BLAGNAC	20160119	7.95
6578	TOULOUSE-BLAGNAC	20160120	7.3875
6579	TOULOUSE-BLAGNAC	20160121	3.9375
6580	TOULOUSE-BLAGNAC	20160122	6.6875
6581	TOULOUSE-BLAGNAC	20160123	10.325
6582	TOULOUSE-BLAGNAC	20160124	8.0625
6583	TOULOUSE-BLAGNAC	20160125	10.5375
6584	TOULOUSE-BLAGNAC	20160126	8.7375
6585	TOULOUSE-BLAGNAC	20160127	10.375
6586	TOULOUSE-BLAGNAC	20160128	11.325
6587	TOULOUSE-BLAGNAC	20160129	9.6
6588	TOULOUSE-BLAGNAC	20160130	7.975
6589	TOULOUSE-BLAGNAC	20160131	12.05
6590	TOULOUSE-BLAGNAC	20160201	12.7875
6591	TOULOUSE-BLAGNAC	20160202	11.8125
6592	TOULOUSE-BLAGNAC	20160203	9.1125
6593	TOULOUSE-BLAGNAC	20160204	6.5875
6594	TOULOUSE-BLAGNAC	20160205	8.0875
6595	TOULOUSE-BLAGNAC	20160206	11.05
6596	TOULOUSE-BLAGNAC	20160207	8.4875
6597	TOULOUSE-BLAGNAC	20160208	10.9875
6598	TOULOUSE-BLAGNAC	20160209	7.5375
6599	TOULOUSE-BLAGNAC	20160210	6.1125
6600	TOULOUSE-BLAGNAC	20160211	8.0125
6601	TOULOUSE-BLAGNAC	20160212	9.4125
6602	TOULOUSE-BLAGNAC	20160213	12.4
6603	TOULOUSE-BLAGNAC	20160214	8.525
6604	TOULOUSE-BLAGNAC	20160215	5.45
6605	TOULOUSE-BLAGNAC	20160216	3.0125
6606	TOULOUSE-BLAGNAC	20160217	2.3875
6607	TOULOUSE-BLAGNAC	20160218	4.825
6608	TOULOUSE-BLAGNAC	20160219	5.0375
6609	TOULOUSE-BLAGNAC	20160220	6.7875
6610	TOULOUSE-BLAGNAC	20160221	9.925
6611	TOULOUSE-BLAGNAC	20160222	8.0375
6612	TOULOUSE-BLAGNAC	20160223	10.45
6613	TOULOUSE-BLAGNAC	20160224	11.1625
6614	TOULOUSE-BLAGNAC	20160225	9.9625
6615	TOULOUSE-BLAGNAC	20160226	6.9375
6616	TOULOUSE-BLAGNAC	20160227	7.7625
6617	TOULOUSE-BLAGNAC	20160228	6.3125
6618	TOULOUSE-BLAGNAC	20160229	4.8875
6619	TOULOUSE-BLAGNAC	20160301	7.0375
6620	TOULOUSE-BLAGNAC	20160302	9.0875
6621	TOULOUSE-BLAGNAC	20160303	7.7125
6622	TOULOUSE-BLAGNAC	20160304	10.5375
6623	TOULOUSE-BLAGNAC	20160305	6.45
6624	TOULOUSE-BLAGNAC	20160306	5.2875
6625	TOULOUSE-BLAGNAC	20160307	5.4125
6626	TOULOUSE-BLAGNAC	20160308	5.525
6627	TOULOUSE-BLAGNAC	20160309	6.35
6628	TOULOUSE-BLAGNAC	20160310	6.975
6629	TOULOUSE-BLAGNAC	20160311	7.7125
6630	TOULOUSE-BLAGNAC	20160312	7.2125
6631	TOULOUSE-BLAGNAC	20160313	8.6875
6632	TOULOUSE-BLAGNAC	20160314	9.575
6633	TOULOUSE-BLAGNAC	20160315	9.275
6634	TOULOUSE-BLAGNAC	20160316	7.65
6635	TOULOUSE-BLAGNAC	20160317	6.25
6636	TOULOUSE-BLAGNAC	20160318	7.225
6637	TOULOUSE-BLAGNAC	20160319	9.6625
6638	TOULOUSE-BLAGNAC	20160320	12.1375
6639	TOULOUSE-BLAGNAC	20160321	11.7
6640	TOULOUSE-BLAGNAC	20160322	9.825
6641	TOULOUSE-BLAGNAC	20160323	10.15
6642	TOULOUSE-BLAGNAC	20160324	9.525
6643	TOULOUSE-BLAGNAC	20160325	10.325
6644	TOULOUSE-BLAGNAC	20160326	14.675
6645	TOULOUSE-BLAGNAC	20160327	11.275
6646	TOULOUSE-BLAGNAC	20160328	13.3375
6647	TOULOUSE-BLAGNAC	20160329	13.6625
6648	TOULOUSE-BLAGNAC	20160330	14.475
6649	TOULOUSE-BLAGNAC	20160331	11.1875
6650	TOULOUSE-BLAGNAC	20160401	7.975
6651	TOULOUSE-BLAGNAC	20160402	10.675
6652	TOULOUSE-BLAGNAC	20160403	14.65
6653	TOULOUSE-BLAGNAC	20160404	13.4
6654	TOULOUSE-BLAGNAC	20160405	11.25
6655	TOULOUSE-BLAGNAC	20160406	12.0375
6656	TOULOUSE-BLAGNAC	20160407	9.5
6657	TOULOUSE-BLAGNAC	20160408	8.7125
6658	TOULOUSE-BLAGNAC	20160409	9.425
6659	TOULOUSE-BLAGNAC	20160410	13.375
6660	TOULOUSE-BLAGNAC	20160411	14.8
6661	TOULOUSE-BLAGNAC	20160412	14.5625
6662	TOULOUSE-BLAGNAC	20160413	14.15
6663	TOULOUSE-BLAGNAC	20160414	15.0
6664	TOULOUSE-BLAGNAC	20160415	16.4875
6665	TOULOUSE-BLAGNAC	20160416	15.9875
6666	TOULOUSE-BLAGNAC	20160417	13.7125
6667	TOULOUSE-BLAGNAC	20160418	12.25
6668	TOULOUSE-BLAGNAC	20160419	13.575
6669	TOULOUSE-BLAGNAC	20160420	16.925
6670	TOULOUSE-BLAGNAC	20160421	13.6375
6671	TOULOUSE-BLAGNAC	20160422	12.1875
6672	TOULOUSE-BLAGNAC	20160423	13.3125
6673	TOULOUSE-BLAGNAC	20160424	10.5
6674	TOULOUSE-BLAGNAC	20160425	10.5875
6675	TOULOUSE-BLAGNAC	20160426	11.4375
6676	TOULOUSE-BLAGNAC	20160427	11.425
6677	TOULOUSE-BLAGNAC	20160428	11.6
6678	TOULOUSE-BLAGNAC	20160429	12.65
6679	TOULOUSE-BLAGNAC	20160430	9.8875
6680	TOULOUSE-BLAGNAC	20160501	9.95
